datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2024-12-26,920082,21.0,21.7,25.0,20.81,296328,658178000.74,119.37,518.23,18.19,93.67
2024-12-27,920082,19.15,16.07,19.33,16.0,215156,375882402.77,15.35,-25.94,-5.63,68.01
2024-12-30,920082,15.35,14.62,15.6,14.5,120210,179646306.47,6.85,-9.02,-1.45,38.0
2024-12-31,920082,14.79,14.9,15.85,14.58,125527,189627995.7,8.69,1.92,0.28,39.68
2025-01-02,920082,14.3,13.75,14.6,13.65,111563,157077018.7,6.38,-7.72,-1.15,35.27
2025-01-03,920082,13.88,14.53,15.19,13.5,138358,199614782.2,12.29,5.67,0.78,43.74
2025-01-06,920082,14.2,13.34,14.2,13.09,95360,127911479.21,7.64,-8.19,-1.19,30.14
2025-01-07,920082,13.45,13.4,13.48,13.02,63167,83916525.3,3.45,0.45,0.06,19.97
2025-01-08,920082,13.25,13.82,14.04,13.02,89550,120964664.0,7.61,3.13,0.42,28.31
2025-01-09,920082,13.41,14.36,14.86,13.36,105078,150167893.13,10.85,3.91,0.54,33.22
2025-01-10,920082,14.3,13.3,14.3,13.3,70921,97463861.58,6.96,-7.38,-1.06,22.42
2025-01-13,920082,13.01,12.88,13.35,12.78,41949,54324654.08,4.29,-3.16,-0.42,13.26
2025-01-14,920082,12.95,13.81,13.82,12.95,77180,103947174.94,6.75,7.22,0.93,24.4
2025-01-15,920082,13.61,13.4,13.98,13.3,63285,86413767.81,4.92,-2.97,-0.41,20.0
2025-01-16,920082,13.55,13.48,13.79,13.38,44406,60322357.52,3.06,0.6,0.08,14.04
2025-01-17,920082,13.51,13.12,13.51,13.1,36296,48003918.46,3.04,-2.67,-0.36,11.47
2025-01-20,920082,13.21,13.16,13.32,13.08,27972,36917051.71,1.83,0.3,0.04,8.84
2025-01-21,920082,13.3,13.83,14.44,13.2,83653,115399787.66,9.42,5.09,0.67,26.44
2025-01-22,920082,13.61,13.3,13.87,13.3,41150,55437033.78,4.12,-3.83,-0.53,13.01
2025-01-23,920082,13.5,13.07,13.69,13.05,43417,58098496.44,4.81,-1.73,-0.23,13.72
2025-01-24,920082,13.16,13.1,13.22,12.91,31665,41443774.07,2.37,0.23,0.03,10.01
