datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2020-07-27,920819,7.11,5.77,7.38,5.46,336819,202346180.0,35.23,5.87,0.32,12.1
2020-07-28,920819,5.8,5.85,6.29,5.35,150004,85885787.0,16.29,1.39,0.08,5.39
2020-07-29,920819,5.8,6.21,6.48,5.71,154732,95788696.0,13.16,6.15,0.36,5.56
2020-07-30,920819,6.35,6.19,6.39,6.15,87686,54874422.0,3.86,-0.32,-0.02,3.15
2020-07-31,920819,6.21,6.17,6.28,5.99,59689,36540259.0,4.68,-0.32,-0.02,2.14
2020-08-03,920819,6.21,6.17,6.25,6.08,86987,53510078.0,2.76,0.0,0.0,3.12
2020-08-04,920819,6.15,6.0,6.16,5.96,62295,37652599.0,3.24,-2.76,-0.17,2.24
2020-08-05,920819,6.01,5.92,6.02,5.9,41517,24610043.0,2.0,-1.33,-0.08,1.49
2020-08-06,920819,5.91,5.79,5.94,5.76,44097,25605228.0,3.04,-2.2,-0.13,1.58
2020-08-07,920819,5.76,5.82,5.87,5.74,36673,21192449.0,2.25,0.52,0.03,1.32
2020-08-10,920819,5.82,5.84,5.87,5.8,17903,10423911.0,1.2,0.34,0.02,0.64
2020-08-11,920819,5.83,5.79,5.87,5.78,15065,8776899.0,1.54,-0.86,-0.05,0.54
2020-08-12,920819,5.78,5.8,5.8,5.7,18461,10575623.0,1.73,0.17,0.01,0.66
2020-08-13,920819,5.79,5.87,5.92,5.79,24454,14330447.0,2.24,1.21,0.07,0.88
2020-08-14,920819,5.86,5.83,5.87,5.8,7981,4656384.0,1.19,-0.68,-0.04,0.29
2020-08-17,920819,5.86,5.88,5.89,5.82,17884,10444297.0,1.2,0.86,0.05,0.64
2020-08-18,920819,5.88,5.83,5.88,5.81,14099,8223841.0,1.19,-0.85,-0.05,0.51
2020-08-19,920819,5.81,5.77,5.85,5.77,15907,9234539.0,1.37,-1.03,-0.06,0.57
2020-08-20,920819,5.75,5.68,5.75,5.67,15371,8779447.0,1.39,-1.56,-0.09,0.55
2020-08-21,920819,5.68,5.65,5.71,5.65,6914,3924481.0,1.06,-0.53,-0.03,0.25
2020-08-24,920819,5.64,5.64,5.66,5.6,10316,5806655.0,1.06,-0.18,-0.01,0.37
2020-08-25,920819,5.63,5.61,5.68,5.58,9548,5365920.0,1.77,-0.53,-0.03,0.34
2020-08-26,920819,5.65,5.72,5.91,5.65,28776,16723560.0,4.63,1.96,0.11,1.03
2020-08-27,920819,5.74,5.73,5.82,5.7,9040,5188169.0,2.1,0.17,0.01,0.32
