datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-05-16,688755,49.0,46.1,55.55,45.91,125133,608984204.0,42.34,102.46,23.33,75.65
2025-05-19,688755,46.88,46.55,48.58,46.11,77452,365735894.0,5.36,0.98,0.45,46.83
2025-05-20,688755,45.8,49.2,50.01,44.99,83230,388844153.0,10.78,5.69,2.65,50.32
2025-05-21,688755,48.59,46.83,49.49,46.8,57133,272846926.0,5.47,-4.82,-2.37,34.54
2025-05-22,688755,46.6,50.02,52.06,46.6,81440,407321567.0,11.66,6.81,3.19,49.24
2025-05-23,688755,49.65,50.59,52.68,48.9,67868,343990837.0,7.56,1.14,0.57,41.03
2025-05-26,688755,50.51,48.8,52.0,47.8,53847,266504478.0,8.3,-3.54,-1.79,32.55
2025-05-27,688755,49.04,48.45,50.01,48.05,39339,192247599.0,4.02,-0.72,-0.35,23.78
2025-05-28,688755,48.64,47.4,48.87,46.77,35457,168719774.0,4.33,-2.17,-1.05,21.44
2025-05-29,688755,47.31,49.4,50.89,47.08,52188,258084181.0,8.04,4.22,2.0,31.55
2025-05-30,688755,49.22,48.92,50.58,48.86,35860,177772358.0,3.48,-0.97,-0.48,21.68
2025-06-03,688755,48.44,52.48,53.55,48.15,57303,296249510.0,11.04,7.28,3.56,34.64
2025-06-04,688755,51.88,51.0,52.38,50.41,36366,185594987.0,3.75,-2.82,-1.48,21.99
2025-06-05,688755,50.8,49.84,51.18,49.16,34135,170573225.0,3.96,-2.27,-1.16,20.64
2025-06-06,688755,49.9,49.21,50.13,48.73,23659,116378695.0,2.81,-1.26,-0.63,14.3
2025-06-09,688755,49.42,49.81,50.17,49.16,25503,126711262.0,2.05,1.22,0.6,15.42
2025-06-10,688755,49.8,48.14,50.09,47.5,35191,170300082.0,5.2,-3.35,-1.67,21.28
2025-06-11,688755,48.18,48.39,49.55,48.13,22854,111371987.0,2.95,0.52,0.25,13.82
2025-06-12,688755,48.21,48.06,48.85,47.86,19392,93578862.0,2.05,-0.68,-0.33,11.72
2025-06-13,688755,48.0,46.61,48.5,46.53,29082,137944032.0,4.1,-3.02,-1.45,17.58
2025-06-16,688755,46.48,46.74,47.35,46.41,14308,67026301.0,2.02,0.28,0.13,8.65
2025-06-17,688755,46.9,46.46,47.64,46.11,17045,79807473.0,3.27,-0.6,-0.28,10.3
2025-06-18,688755,46.18,46.37,46.46,45.73,13265,61157982.0,1.57,-0.19,-0.09,8.02
2025-06-19,688755,46.3,44.89,46.35,44.8,18912,85787986.0,3.34,-3.19,-1.48,11.43
2025-06-20,688755,45.08,43.77,45.26,43.5,15024,66664842.0,3.92,-2.49,-1.12,9.08
2025-06-23,688755,43.81,43.98,44.07,43.49,10382,45500848.0,1.33,0.48,0.21,6.28
2025-06-24,688755,44.19,44.97,45.08,44.07,13122,58701751.0,2.3,2.25,0.99,7.93
2025-06-25,688755,44.86,45.32,45.58,44.4,14736,66242483.0,2.62,0.78,0.35,8.91
2025-06-26,688755,45.11,44.47,45.17,44.46,13298,59519089.0,1.57,-1.88,-0.85,8.04
2025-06-27,688755,44.51,45.55,46.39,44.51,21083,96065868.0,4.23,2.43,1.08,12.75
2025-06-30,688755,45.59,46.81,47.1,45.58,22532,104407335.0,3.34,2.77,1.26,13.62
2025-07-01,688755,46.48,46.18,46.76,45.7,12012,55474092.0,2.26,-1.35,-0.63,7.26
2025-07-02,688755,46.18,45.8,46.18,45.4,9619,43938223.0,1.69,-0.82,-0.38,5.82
2025-07-03,688755,46.12,46.46,46.72,46.01,11894,55192493.0,1.55,1.44,0.66,7.19
2025-07-04,688755,46.16,45.88,46.99,45.72,13945,64629051.0,2.73,-1.25,-0.58,8.43
2025-07-07,688755,45.8,45.34,46.07,44.99,10555,47989116.0,2.35,-1.18,-0.54,6.38
2025-07-08,688755,45.44,46.09,46.4,45.19,10975,50312714.0,2.67,1.65,0.75,6.64
2025-07-09,688755,45.9,45.52,46.06,45.5,9290,42473004.0,1.22,-1.24,-0.57,5.62
2025-07-10,688755,45.6,45.69,46.05,45.21,8828,40269209.0,1.85,0.37,0.17,5.34
2025-07-11,688755,45.72,46.93,47.3,45.5,20720,96826730.0,3.94,2.71,1.24,12.53
