2025-09-04 18:00:18 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:362 - Fetched 5744 stock records from API
2025-09-04 18:00:19 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:419 - Deleted all existing stock spot data
2025-09-04 18:00:28 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:433 - Committed batch 1, records: 1000
2025-09-04 18:00:41 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:433 - Committed batch 2, records: 1000
2025-09-04 18:00:58 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:433 - Committed batch 3, records: 1000
2025-09-04 18:01:09 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:433 - Committed batch 4, records: 1000
2025-09-04 18:01:19 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:433 - Committed batch 5, records: 1000
2025-09-04 18:01:25 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:433 - Committed batch 6, records: 744
2025-09-04 18:01:25 | INFO     | core.sync.sync_stock:sync_stock_zh_a_spot_em:435 - Successfully synced 5744 stock records
2025-09-04 18:01:28 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:32 - 开始同步历史数据，结束日期: 2025-09-04, 复权: hfq, 并发: 3
2025-09-04 18:01:28 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:48 - 股票代码: 5744, 已有任务: 0
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:65 - 新增任务: 5744
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:92 - 待处理任务: 500
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:process_symbol:106 - [000001] 开始同步
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:process_symbol:106 - [000002] 开始同步
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:process_symbol:106 - [000003] 开始同步
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000001] 使用数据库最新日期后一天作为开始日期: 20250904
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000002] 使用数据库最新日期后一天作为开始日期: 20250904
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000003] 使用数据库最新日期后一天作为开始日期: 20020427
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:256 - [000003] 未获取到 20020427 至 20250904 的历史数据
2025-09-04 18:01:52 | INFO     | core.sync.sync_stock:process_symbol:119 - [000003] 完成，耗时: 0.48s，记录: 0
2025-09-04 18:01:53 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:325 - [000001] 批量插入 1 条新记录
2025-09-04 18:01:53 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:339 - [000001] 成功处理 1 条历史记录 (新增: 1, 更新: 0), 调整类型: hfq
2025-09-04 18:01:53 | INFO     | core.sync.sync_stock:process_symbol:119 - [000001] 完成，耗时: 0.65s，记录: 1
2025-09-04 18:01:53 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:325 - [000002] 批量插入 1 条新记录
2025-09-04 18:01:53 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:339 - [000002] 成功处理 1 条历史记录 (新增: 1, 更新: 0), 调整类型: hfq
2025-09-04 18:01:53 | INFO     | core.sync.sync_stock:process_symbol:119 - [000002] 完成，耗时: 1.19s，记录: 1
2025-09-04 18:01:54 | INFO     | core.sync.sync_stock:process_symbol:106 - [000004] 开始同步
2025-09-04 18:01:54 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000004] 使用数据库最新日期后一天作为开始日期: 20250904
2025-09-04 18:01:54 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:182 - 进度 1/500 (0.2%) | 成功:1 失败:0 | 耗时:2s 剩余:1227s
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:process_symbol:106 - [000005] 开始同步
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:325 - [000004] 批量插入 1 条新记录
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:339 - [000004] 成功处理 1 条历史记录 (新增: 1, 更新: 0), 调整类型: hfq
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:process_symbol:119 - [000004] 完成，耗时: 0.71s，记录: 1
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000005] 使用数据库最新日期后一天作为开始日期: 20240306
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:182 - 进度 2/500 (0.4%) | 成功:2 失败:0 | 耗时:3s 剩余:756s
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:256 - [000005] 未获取到 20240306 至 20250904 的历史数据
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:process_symbol:119 - [000005] 完成，耗时: 0.42s，记录: 0
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:process_symbol:106 - [000006] 开始同步
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000006] 使用数据库最新日期后一天作为开始日期: 20250904
2025-09-04 18:01:55 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist_all:182 - 进度 3/500 (0.6%) | 成功:3 失败:0 | 耗时:3s 剩余:556s
2025-09-04 18:01:56 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:325 - [000006] 批量插入 1 条新记录
2025-09-04 18:01:56 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:339 - [000006] 成功处理 1 条历史记录 (新增: 1, 更新: 0), 调整类型: hfq
2025-09-04 18:01:56 | INFO     | core.sync.sync_stock:process_symbol:119 - [000006] 完成，耗时: 0.97s，记录: 1
2025-09-04 18:01:57 | INFO     | core.sync.sync_stock:process_symbol:106 - [000007] 开始同步
2025-09-04 18:01:57 | INFO     | core.sync.sync_stock:sync_stock_zh_a_hist:231 - [000007] 使用数据库最新日期后一天作为开始日期: 20250904
