2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 50.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.6', 'conclusion': '适中，适合网格', 'is_passed': True}
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 market_cap...
2025-09-19 15:22:58 | WARNING  | trading_grid.evaluator.evaluator:evaluate_factor:132 - 因子 market_cap 未注册，跳过评估
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:22:58 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.5', 'conclusion': '波动率过低或过高，不适合网格', 'is_passed': False}
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volume...
2025-09-19 15:28:41 | WARNING  | trading_grid.evaluator.evaluator:evaluate_factor:132 - 因子 volume 未注册，跳过评估
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 50.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.6', 'conclusion': '适中，适合网格', 'is_passed': True}
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 market_cap...
2025-09-19 15:28:41 | WARNING  | trading_grid.evaluator.evaluator:evaluate_factor:132 - 因子 market_cap 未注册，跳过评估
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:28:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.5', 'conclusion': '波动率过低或过高，不适合网格', 'is_passed': False}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volume...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volume 评估完成，结果: {'factor': 'volume', 'name': '成交量', 'value': 525.31, 'threshold': '> 5000手', 'conclusion': '流动性不足', 'is_passed': False}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 trend...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 trend 评估完成，结果: {'factor': 'trend', 'name': '趋势', 'value': 7.2824, 'threshold': '-0.3 ~ 0.3', 'conclusion': '趋势过强，不适合网格', 'is_passed': False}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 50.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.6', 'conclusion': '适中，适合网格', 'is_passed': True}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 market_cap...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 market_cap 评估完成，结果: {'factor': 'market_cap', 'name': '市值', 'value': 0.03, 'threshold': '50.0亿 ~ 2000.0亿', 'conclusion': '市值过高或过低', 'is_passed': False}
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:30:41 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.5', 'conclusion': '波动率过低或过高，不适合网格', 'is_passed': False}
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volume...
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volume 评估完成，结果: {'factor': 'volume', 'name': '成交量', 'value': 525.31, 'threshold': '> 5000手', 'conclusion': '流动性不足', 'is_passed': False}
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 trend...
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 trend 评估完成，结果: {'factor': 'trend', 'name': '趋势', 'value': 7.2824, 'threshold': '-0.3 ~ 0.3', 'conclusion': '趋势过强，不适合网格', 'is_passed': False}
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 price_range...
2025-09-19 15:31:34 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 price_range 评估完成，结果: {'factor': 'price_range', 'name': '价格区间', 'value': None, 'threshold': '5.0 ~ 100.0', 'conclusion': '无法获取当前价格', 'is_passed': False}
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 50.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.6', 'conclusion': '适中，适合网格', 'is_passed': True}
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 market_cap...
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 market_cap 评估完成，结果: {'factor': 'market_cap', 'name': '市值', 'value': 0.03, 'threshold': '50.0亿 ~ 2000.0亿', 'conclusion': '市值过高或过低', 'is_passed': False}
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:31:35 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.5', 'conclusion': '波动率过低或过高，不适合网格', 'is_passed': False}
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volume...
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volume 评估完成，结果: {'factor': 'volume', 'name': '成交量', 'value': 525.31, 'threshold': '> 5000手', 'conclusion': '流动性不足', 'is_passed': False}
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 trend...
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 trend 评估完成，结果: {'factor': 'trend', 'name': '趋势', 'value': 7.2824, 'threshold': '-0.3 ~ 0.3', 'conclusion': '趋势过强，不适合网格', 'is_passed': False}
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 price_range...
2025-09-19 15:32:17 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 price_range 评估完成，结果: {'factor': 'price_range', 'name': '价格区间', 'value': None, 'threshold': '5.0 ~ 100.0', 'conclusion': '无法获取当前价格', 'is_passed': False}
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 50.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.6', 'conclusion': '适中，适合网格', 'is_passed': True}
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 market_cap...
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 market_cap 评估完成，结果: {'factor': 'market_cap', 'name': '市值', 'value': 0.03, 'threshold': '50.0亿 ~ 2000.0亿', 'conclusion': '市值过高或过低', 'is_passed': False}
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 pe_ratio...
2025-09-19 15:32:18 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 pe_ratio 评估完成，结果: {'factor': 'pe_ratio', 'name': '市盈率', 'value': 15.0, 'threshold': '< 100.0', 'conclusion': '估值合理', 'is_passed': True}
2025-09-19 15:32:47 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volatility...
2025-09-19 15:32:47 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volatility 评估完成，结果: {'factor': 'volatility', 'name': '波动率', 'value': 0.5807, 'threshold': '0.05 - 0.5', 'conclusion': '波动率过低或过高，不适合网格', 'is_passed': False}
2025-09-19 15:32:47 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 volume...
2025-09-19 15:32:47 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:152 - 因子 volume 评估完成，结果: {'factor': 'volume', 'name': '成交量', 'value': 525.31, 'threshold': '> 5000手', 'conclusion': '流动性不足', 'is_passed': False}
2025-09-19 15:32:47 | INFO     | trading_grid.evaluator.evaluator:evaluate_factor:115 - 正在评估因子 trend...
