序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
433,603345,安井食品,87.78,4.86,4.07,68946.0,599541236.0,7.14,89.48,83.5,83.58,83.71,1.66,2.35,18.44,2.02,25745367685.0,25745367685.0,-0.13,-0.22,24.44,-13.48
434,000513,丽珠集团,38.19,4.86,1.77,222523.0,842961227.15,4.34,38.58,37.0,37.45,36.42,3.13,3.7,15.89,2.5,35433457028.0,22944842893.0,0.0,0.03,6.91,13.46
436,002472,双环传动,27.78,4.83,1.28,201653.0,552717805.28,6.26,28.02,26.36,26.44,26.5,1.31,2.68,23.92,2.76,23535400237.0,20896079386.0,0.0,0.07,47.77,7.26
455,600566,济川药业,29.84,4.67,1.33,95337.0,281358006.0,6.0,30.12,28.41,28.62,28.51,1.55,1.04,10.84,1.95,27503652134.0,27325925094.0,0.03,0.03,5.03,-0.96
461,600521,华海药业,18.2,4.6,0.8,204464.0,367722541.0,5.75,18.35,17.35,17.4,17.4,1.76,1.39,19.41,3.12,26694949263.0,26694949263.0,0.11,0.05,7.82,25.78
466,688180,君实生物-U,31.18,4.56,1.36,171052.0,525052461.0,7.95,31.8,29.43,29.97,29.82,3.04,2.24,-24.87,4.98,30733810178.0,23838636916.0,-0.03,0.0,19.65,-25.46
486,600732,爱旭股份,15.95,4.45,0.68,797190.0,1255315467.0,9.69,16.4,14.92,15.02,15.27,1.21,4.99,-7.72,4.77,29153320233.0,25473706768.0,0.06,0.0,108.5,-9.58
502,688169,石头科技,214.5,4.38,9.0,44860.0,952207994.0,5.35,215.49,204.5,204.66,205.5,1.38,2.43,20.19,3.22,39623115246.0,39623115246.0,0.0,0.0,-4.67,7.91
509,688777,中控技术,48.46,4.33,2.01,176158.0,843044644.0,6.5,49.13,46.11,46.3,46.45,1.45,2.26,40.09,3.84,38312052266.0,37733473303.0,-0.04,-0.06,24.58,8.53
516,600383,金地集团,5.81,4.31,0.24,1726501.0,998539908.0,8.44,5.99,5.52,5.52,5.57,1.52,3.82,-5.77,0.43,26229730553.0,26229730553.0,-0.17,-0.17,84.44,33.87
555,601666,平煤股份,10.37,4.12,0.41,678965.0,698889023.0,6.73,10.61,9.94,9.96,9.96,2.29,2.75,9.41,1.05,25667267048.0,25607143862.0,0.0,-0.1,13.09,-1.89
561,002423,中粮资本,15.51,4.09,0.61,1110252.0,1706584658.41,8.93,16.0,14.67,14.9,14.9,2.1,4.82,20.98,1.64,35736677468.0,35736677468.0,0.06,0.06,107.35,136.79
568,002008,大族激光,26.34,4.07,1.03,462458.0,1203754005.79,6.08,26.69,25.15,25.28,25.31,1.18,4.72,14.58,1.74,27714763620.0,25794339559.0,0.04,0.04,44.17,28.36
572,002465,海格通信,12.8,4.07,0.5,776641.0,984680009.54,6.5,13.05,12.25,12.3,12.3,1.37,3.19,128.84,2.5,31767474534.0,31126162701.0,0.23,0.31,49.36,0.79
576,002410,广联达,12.85,4.05,0.5,594512.0,759800495.09,7.94,13.28,12.3,12.33,12.35,1.49,3.74,74.65,3.53,21227484795.0,20410543629.0,0.16,0.0,36.12,-24.72
581,300054,鼎龙股份,27.9,4.03,1.08,200804.0,555636096.12,6.0,28.27,26.66,26.68,26.82,1.5,2.76,52.17,6.03,26178084289.0,20316067685.0,0.0,-0.14,46.46,15.29
595,300347,泰格医药,64.66,3.95,2.46,125336.0,809828059.48,6.4,66.36,62.38,62.45,62.2,1.6,2.21,51.57,2.66,55927574536.0,36687117721.0,0.08,-0.14,32.83,18.86
597,688778,厦钨新能,49.48,3.95,1.88,81721.0,404511213.0,8.42,51.37,47.36,47.36,47.6,1.33,1.94,42.49,2.41,20819749129.0,20819749129.0,0.02,0.49,88.93,27.07
634,000750,国海证券,4.63,3.81,0.17,3016278.0,1397584239.23,9.42,4.84,4.42,4.44,4.46,2.09,5.2,120.4,1.36,29567987829.0,26836424414.0,0.0,-0.22,62.46,32.66
653,002558,巨人网络,13.32,3.74,0.48,440026.0,579426757.82,5.14,13.46,12.8,12.97,12.84,1.07,2.27,18.05,2.11,25770878139.0,25770878139.0,0.0,0.0,49.66,21.98
699,002653,海思科,39.36,3.58,1.36,55010.0,213853790.39,4.89,39.46,37.6,38.0,38.0,0.91,1.03,86.59,10.32,44079971299.0,20997302763.0,-0.05,0.05,27.17,72.56
701,688047,龙芯中科,165.2,3.57,5.7,85074.0,1363541137.0,9.45,168.58,153.5,157.9,159.5,1.25,3.04,-144.95,20.63,66245200000.0,46197309231.0,0.03,-0.05,95.18,49.35
734,002312,川发龙蟒,19.16,3.46,0.64,3493538.0,6663535413.2,10.21,19.95,18.06,18.5,18.52,0.98,19.93,63.9,3.86,36199727940.0,33592049947.0,-0.1,-0.21,167.97,171.39
740,600588,用友网络,13.22,3.44,0.44,814519.0,1072526262.0,4.54,13.5,12.92,12.95,12.78,1.38,2.38,-23.28,5.17,45172705747.0,45172705747.0,0.0,0.0,60.44,-25.69
751,603786,科博达,56.67,3.41,1.87,13024.0,73054629.0,4.69,57.07,54.5,54.67,54.8,0.91,0.32,28.3,4.51,22888463301.0,22803333627.0,0.02,-0.25,30.73,-19.91
758,300857,协创数据,91.13,3.39,2.99,138241.0,1242724808.97,5.96,92.8,87.55,88.5,88.14,1.3,5.65,30.09,7.35,22350101455.0,22286743322.0,0.03,0.16,83.92,72.33
765,002195,岩山科技,3.68,3.37,0.12,5440003.0,1955086291.47,9.55,3.79,3.45,3.5,3.56,1.09,9.69,370.29,2.14,20908084113.0,20656020364.0,0.0,0.0,68.81,20.26
806,600549,厦门钨业,20.75,3.23,0.65,355469.0,732055606.0,5.57,21.13,20.01,20.1,20.1,1.7,2.51,15.74,2.44,29425545950.0,29353952225.0,0.1,0.0,25.61,23.66
807,603179,新泉股份,46.35,3.23,1.45,51688.0,239583165.0,5.97,47.3,44.62,44.8,44.9,0.99,1.06,24.71,4.36,22586519311.0,22586519311.0,0.0,-0.28,35.41,-8.05
819,002318,久立特材,24.56,3.19,0.76,86289.0,210656286.96,5.34,24.82,23.55,23.76,23.8,1.63,0.9,17.23,3.17,23999312883.0,23448952804.0,-0.12,-0.16,27.06,26.6
829,689009,九号公司-WD,44.5,3.18,1.37,92768.0,411734177.0,6.54,45.3,42.48,42.5,43.13,1.46,1.7,24.67,5.27,31898247164.0,24314348058.0,-0.07,-0.04,-3.47,51.46
840,600737,中粮糖业,9.84,3.14,0.3,416282.0,406553559.0,3.46,9.9,9.57,9.57,9.54,2.02,1.95,13.58,1.91,21046266564.0,21046266564.0,0.0,-0.1,21.93,32.79
857,002945,华林证券,14.91,3.11,0.45,421177.0,627793856.15,7.54,15.46,14.37,14.39,14.46,1.92,1.56,99.94,6.08,40257000000.0,40257000000.0,0.2,0.34,62.42,-1.26
869,600487,亨通光电,17.66,3.09,0.53,435090.0,762348396.0,3.74,17.73,17.09,17.26,17.13,1.33,1.76,14.11,1.54,43562534043.0,43562534043.0,-0.17,-0.17,37.01,49.79
883,603156,养元饮品,21.44,3.08,0.64,58192.0,123868078.0,3.46,21.55,20.83,20.88,20.8,2.09,0.46,16.56,2.75,27132182784.0,27132182784.0,0.0,0.05,19.04,9.05
891,688235,百济神州-U,181.38,3.06,5.38,27091.0,488187845.0,5.11,184.0,175.0,175.68,176.0,1.17,2.35,-50.98,10.37,250612841043.0,20868723059.0,0.0,0.06,19.59,30.45
902,601865,福莱特,25.5,3.03,0.75,149794.0,378854856.0,5.05,25.9,24.65,24.8,24.75,0.84,0.79,34.58,2.74,59744447735.0,48451645235.0,0.24,0.24,55.58,-3.12
903,300896,爱美客,211.9,3.03,6.23,35701.0,753083100.1,4.37,215.0,206.01,206.01,205.67,1.28,1.71,30.32,8.62,64086538035.0,44173578601.0,-0.03,-0.05,54.42,1.59
905,000426,兴业银锡,12.95,3.02,0.38,233373.0,301226293.43,4.46,13.14,12.58,12.59,12.57,1.42,1.39,13.27,3.0,22994482820.0,21685388066.0,0.08,0.08,13.7,43.57
912,300474,景嘉微,86.39,3.0,2.52,159938.0,1366552068.42,6.31,87.87,82.58,83.0,83.87,1.32,4.89,1418.34,6.22,45149074675.0,28236702122.0,-0.02,-0.05,63.87,22.38
925,688617,惠泰医疗,362.62,2.97,10.47,7121.0,257677831.0,4.76,366.8,350.03,350.03,352.15,1.33,0.73,50.15,14.79,35316926702.0,35316926702.0,-0.19,-0.17,5.75,36.04
943,600486,扬农化工,54.55,2.94,1.56,37405.0,202772172.0,3.62,54.91,52.99,52.99,52.99,1.26,0.93,16.22,2.14,22184770886.0,21976480984.0,0.22,0.11,10.65,-12.36
949,300496,中科创达,55.05,2.94,1.57,149362.0,816422558.12,5.42,55.9,53.0,53.42,53.48,1.24,4.07,124.98,2.63,25323661646.0,20205444708.0,-0.02,-0.02,68.3,-30.92
965,603816,顾家家居,28.14,2.89,0.79,81174.0,229337644.0,4.94,28.66,27.31,27.33,27.35,1.0,1.0,12.77,2.36,23128027345.0,22854357740.0,-0.04,-0.11,18.63,-16.27
981,688249,晶合集成,26.26,2.86,0.73,471944.0,1231403830.0,7.6,26.99,25.05,25.28,25.53,1.24,4.01,141.65,2.52,52681109223.0,30900956585.0,0.0,-0.04,81.23,52.23
985,300832,新产业,65.37,2.85,1.81,47685.0,311270785.17,5.08,66.48,63.25,63.52,63.56,1.0,0.7,27.84,6.33,51362436975.0,44465165975.0,0.0,-0.31,1.27,-15.32
1000,600177,雅戈尔,8.09,2.8,0.22,452878.0,365446393.0,3.56,8.15,7.87,7.89,7.87,1.74,0.98,11.17,0.92,37403644987.0,37403644987.0,0.0,0.0,11.59,35.97
1015,601456,国联证券,12.24,2.77,0.33,545604.0,664549548.0,5.04,12.42,11.82,11.92,11.91,1.66,2.28,65.67,1.89,34660903576.0,29242989976.0,-0.08,0.0,30.35,14.39
1025,002821,凯莱英,83.9,2.76,2.25,30712.0,255287021.73,3.7,84.36,81.34,81.68,81.65,1.04,0.93,32.57,1.86,30851548842.0,27573990140.0,0.0,-0.04,38.22,-26.6
1026,603290,斯达半导,100.32,2.76,2.69,47484.0,471444095.0,4.62,101.0,96.49,97.56,97.63,1.26,1.98,42.55,3.64,24014260111.0,24014260111.0,0.0,0.03,41.73,-21.71
1030,601615,明阳智能,14.2,2.75,0.38,557946.0,793763662.0,4.49,14.45,13.83,13.86,13.82,1.14,2.46,29.92,1.19,32256637725.0,32255253225.0,0.07,0.07,57.78,16.01
1058,600118,中国卫星,30.71,2.71,0.81,576119.0,1765652017.0,6.32,31.49,29.6,29.75,29.9,1.37,4.87,-1847.67,5.78,36314241336.0,36314241336.0,0.0,0.39,49.44,19.12
1086,601696,中银证券,11.58,2.66,0.3,731163.0,847097962.0,5.85,11.88,11.22,11.28,11.28,2.15,2.63,36.52,1.81,32169240000.0,32169240000.0,0.0,-0.09,34.97,13.09
1091,600426,华鲁恒升,22.04,2.65,0.57,166047.0,363817544.0,2.93,22.11,21.48,21.6,21.47,1.02,0.78,11.51,1.52,46796797297.0,46629879781.0,-0.05,-0.09,2.51,-17.42
1103,603737,三棵树,49.12,2.63,1.26,43144.0,212973965.0,6.29,50.5,47.49,47.55,47.86,1.36,0.82,47.32,9.34,25886853067.0,25886853067.0,0.0,0.06,84.94,3.52
1116,002673,西部证券,9.03,2.61,0.23,1489595.0,1340143547.11,6.59,9.29,8.71,8.75,8.8,1.11,3.63,41.54,1.43,40360322796.0,37106027310.0,0.0,-0.11,43.56,44.02
1127,600100,同方股份,7.51,2.6,0.19,719256.0,535933099.0,4.64,7.59,7.25,7.28,7.32,1.13,2.15,252.75,1.67,25160735825.0,25160735825.0,-0.13,0.13,61.16,2.18
1136,002028,思源电气,77.89,2.58,1.96,57286.0,445686477.03,3.98,78.88,75.86,76.0,75.93,1.33,0.95,30.41,5.14,60465750664.0,47101651549.0,0.37,0.09,22.47,50.83
1139,002850,科达利,106.82,2.57,2.68,20703.0,221609941.69,5.78,109.6,103.58,103.58,104.14,1.06,1.07,21.35,2.64,28929040789.0,20619850541.0,-0.03,0.0,51.75,28.76
1163,002797,第一创业,8.92,2.53,0.22,3691150.0,3283286002.61,8.28,9.26,8.54,8.57,8.7,1.55,8.78,43.85,2.4,37485408000.0,37485374550.0,0.0,-0.11,72.53,54.59
1170,688037,芯源微,102.83,2.52,2.53,54070.0,553338855.0,7.83,106.27,98.42,99.44,100.3,0.93,2.69,143.99,8.17,20665433114.0,20665433114.0,-0.17,-0.17,80.28,11.76
1190,000783,长江证券,6.98,2.5,0.17,934478.0,652069254.94,4.99,7.13,6.79,6.8,6.81,1.89,1.69,20.19,1.16,38599909177.0,38599909177.0,0.0,-0.14,43.92,32.7
1197,002244,滨江集团,9.47,2.49,0.23,342781.0,324118245.25,4.87,9.62,9.17,9.17,9.24,1.18,1.28,13.53,1.11,29465373638.0,25401889918.0,0.11,-0.11,23.15,31.89
1205,600109,国金证券,9.11,2.47,0.22,654524.0,594971204.0,4.61,9.27,8.86,8.88,8.89,1.59,2.05,28.38,1.03,33821417136.0,29147964015.0,0.11,0.11,24.62,1.9
1207,601155,新城控股,13.67,2.47,0.33,239054.0,326293623.0,4.8,13.94,13.3,13.3,13.34,1.13,1.06,15.9,0.5,30834364442.0,30834364442.0,0.0,-0.07,47.94,19.81
1222,000408,藏格矿业,28.76,2.46,0.69,86922.0,248474032.59,3.49,28.98,28.0,28.03,28.07,1.25,0.55,18.25,3.44,45453312699.0,45452838159.0,0.0,0.0,21.81,18.45
1231,600060,海信视像,19.26,2.45,0.46,167648.0,322155644.0,4.73,19.6,18.71,18.79,18.8,0.76,1.29,14.39,1.34,25133765612.0,24943517913.0,0.31,0.36,28.49,-4.13
1244,002926,华西证券,8.84,2.43,0.21,496365.0,435101798.46,4.52,8.92,8.53,8.63,8.63,1.78,1.89,68.49,1.01,23205000000.0,23205000000.0,-0.23,-0.23,37.48,14.66
1246,688469,芯联集成-U,5.9,2.43,0.14,1660515.0,970227947.0,5.03,5.98,5.69,5.77,5.76,1.56,3.78,-45.66,3.47,41648613377.0,25936164000.0,0.17,0.17,65.27,17.53
1255,688385,复旦微电,41.58,2.41,0.98,128056.0,531786658.0,6.31,42.72,40.16,40.49,40.6,1.39,2.39,59.78,5.97,34056531432.0,22234090032.0,0.0,-0.05,61.73,7.92
1256,688561,奇安信-U,30.58,2.41,0.72,61174.0,185615079.0,5.36,30.99,29.39,29.78,29.86,0.85,0.89,-13.36,2.33,20952571289.0,20952571289.0,0.0,0.07,41.25,-23.72
1267,603087,甘李药业,46.59,2.4,1.09,67181.0,310826097.0,2.64,46.73,45.53,45.54,45.5,1.1,1.21,41.4,2.57,28003631861.0,25807030675.0,0.0,0.19,19.06,-11.17
1272,300073,当升科技,45.87,2.39,1.07,188539.0,855905842.35,4.91,46.29,44.09,44.59,44.8,0.86,3.73,37.53,1.77,23233190503.0,23181036818.0,-0.02,-0.04,59.27,22.48
1275,603871,嘉友国际,20.64,2.38,0.48,91328.0,187325796.0,5.11,20.95,19.92,20.1,20.16,0.9,0.93,13.9,3.59,20168356227.0,20168356227.0,0.05,0.05,31.46,93.44
1276,300114,中航电测,68.8,2.38,1.6,172484.0,1165948267.88,5.3,69.3,65.74,66.5,67.2,0.95,2.92,295.3,16.31,40644322331.0,40644322331.0,0.0,0.38,68.26,57.26
1279,601990,南京证券,9.04,2.38,0.21,801055.0,724075921.0,5.55,9.26,8.77,8.79,8.83,2.15,2.19,35.91,1.91,33324703747.0,33084491177.0,0.0,0.0,24.35,14.43
1298,601162,天风证券,4.81,2.34,0.11,7588622.0,3657372752.0,9.15,5.05,4.62,4.69,4.7,1.7,8.76,-58.28,1.81,41682293402.0,41682293402.0,0.0,0.0,108.23,55.66
1312,600392,盛和资源,11.49,2.32,0.26,420221.0,476604279.0,4.72,11.57,11.04,11.2,11.23,0.85,2.4,162.65,2.3,20139977289.0,20139977289.0,0.0,0.09,52.19,13.43
1314,300001,特锐德,22.55,2.31,0.51,177591.0,400496567.02,4.45,22.9,21.92,21.97,22.04,1.15,1.73,39.99,3.45,23805848128.0,23180184442.0,0.09,0.09,31.33,12.75
1323,601108,财通证券,8.41,2.31,0.19,959117.0,805737823.0,4.74,8.57,8.18,8.22,8.22,1.87,2.07,19.9,1.11,39053849649.0,39053849649.0,-0.12,-0.12,32.44,9.79
1337,688363,华熙生物,59.16,2.28,1.32,27439.0,161674573.0,3.35,59.49,57.55,57.79,57.84,1.19,0.57,59.03,4.06,28496084797.0,28496084797.0,0.05,0.0,22.51,-11.1
1342,002430,杭氧股份,23.85,2.27,0.53,75902.0,179320559.0,3.47,23.98,23.17,23.32,23.32,0.77,0.79,26.06,2.64,23467355370.0,22998305291.0,0.13,0.13,35.51,-16.05
1355,002236,大华股份,16.33,2.25,0.36,420349.0,681721416.82,3.76,16.49,15.89,15.9,15.97,1.02,2.0,15.85,1.5,53800564918.0,34346007474.0,0.0,0.0,25.62,-8.67
1358,000415,渤海租赁,4.09,2.25,0.09,3963688.0,1588830133.52,9.0,4.22,3.86,3.96,4.0,1.4,7.35,11.93,0.83,25294692043.0,22056194166.0,0.0,0.0,69.01,91.12
1359,600702,舍得酒业,78.64,2.25,1.73,168309.0,1316551811.0,4.41,79.99,76.6,77.54,76.91,1.43,5.07,29.38,3.7,26200298413.0,26129676704.0,-0.01,0.23,84.73,-16.83
1370,002841,视源股份,38.4,2.24,0.84,60531.0,232653214.35,4.07,38.94,37.41,37.59,37.56,1.21,1.16,21.54,2.12,26727035328.0,20019989107.0,0.0,0.18,27.66,-14.5
1371,603606,东方电缆,57.63,2.24,1.26,76172.0,439570187.0,3.42,58.28,56.35,56.47,56.37,0.89,1.11,31.89,5.74,39633036658.0,39633036658.0,-0.03,-0.19,26.08,36.24
1398,300316,晶盛机电,34.83,2.2,0.75,159422.0,552981618.39,4.58,35.36,33.8,34.0,34.08,1.13,1.29,11.56,2.68,45611062150.0,42895075731.0,0.06,-0.06,53.64,-19.73
1399,300724,捷佳伟创,70.67,2.2,1.52,113109.0,797550771.12,4.15,71.8,68.93,68.93,69.15,1.07,3.94,9.12,2.37,24605303650.0,20306962946.0,0.0,0.0,63.06,-2.94
1425,000728,国元证券,8.48,2.17,0.18,781659.0,664328691.79,4.7,8.68,8.29,8.31,8.3,1.44,1.79,17.68,1.04,37004836516.0,37004836516.0,-0.12,0.0,37.89,26.95
1432,300748,金力永磁,19.86,2.16,0.42,439076.0,864491282.51,5.25,20.1,19.08,19.4,19.44,0.68,3.87,101.77,3.96,26716401319.0,22517321523.0,0.05,0.1,93.38,-0.1
1435,600062,华润双鹤,21.32,2.16,0.45,129996.0,275089841.0,3.07,21.44,20.8,20.92,20.87,0.94,1.27,11.9,2.17,22158285088.0,21900327117.0,-0.05,0.0,3.34,16.89
1440,300383,光环新网,11.42,2.15,0.24,499272.0,565080244.29,4.29,11.51,11.03,11.2,11.18,1.17,2.78,42.64,1.62,20528510313.0,20484542376.0,0.18,0.09,48.12,18.71
1454,300223,北京君正,68.98,2.13,1.44,111752.0,766737812.56,5.58,70.28,66.51,66.9,67.54,1.01,2.66,81.84,2.79,33218692461.0,28943359519.0,0.03,0.0,56.35,7.03
1458,688002,睿创微纳,48.0,2.13,1.0,71623.0,342449732.0,4.62,48.73,46.56,47.0,47.0,1.11,1.6,33.4,4.26,21526869504.0,21526869504.0,0.0,0.0,101.6,8.97
1461,600380,健康元,11.53,2.13,0.24,183977.0,211253866.0,2.48,11.59,11.31,11.34,11.29,1.14,0.98,14.58,1.49,21609530843.0,21609530843.0,0.0,0.0,17.41,-5.88
1463,600909,华安证券,6.25,2.12,0.13,1144651.0,713108779.0,5.23,6.39,6.07,6.14,6.12,1.32,2.44,19.26,1.36,29360414319.0,29360414319.0,0.0,0.0,42.05,30.75
1488,600066,宇通客车,21.9,2.1,0.45,246623.0,539039895.0,2.75,22.09,21.5,21.54,21.45,0.99,1.11,14.95,4.08,48485268984.0,48485268984.0,-0.05,-0.23,5.85,86.38
1501,600153,建发股份,9.8,2.08,0.2,346324.0,339682439.0,3.85,9.92,9.55,9.58,9.6,1.34,1.19,10.52,0.52,28881532970.0,28415477800.0,0.0,0.1,38.81,9.74
1509,600699,均胜电子,15.75,2.07,0.32,323568.0,508085707.0,2.72,15.9,15.48,15.62,15.43,1.22,2.37,17.67,1.7,22187049302.0,21547332828.0,0.0,0.0,16.75,-11.02
1521,300699,光威复材,34.62,2.06,0.7,104342.0,359468923.67,3.89,34.97,33.65,33.87,33.92,0.93,1.27,35.1,5.23,28781406240.0,28438358356.0,-0.06,-0.09,29.18,32.29
1525,002414,高德红外,7.94,2.06,0.16,361774.0,285706811.03,4.37,8.04,7.7,7.73,7.78,1.02,1.06,506.49,4.98,33909644698.0,26984982702.0,-0.13,-0.13,37.61,8.92
1539,600219,南山铝业,4.0,2.04,0.08,1136585.0,451681609.0,3.32,4.03,3.9,3.92,3.92,1.35,0.97,10.06,0.94,46834211392.0,46834211392.0,-0.25,0.0,9.89,45.99
1573,600095,湘财股份,7.59,2.02,0.15,383027.0,290311904.0,4.44,7.72,7.39,7.44,7.44,1.27,1.34,111.78,1.83,21701234969.0,21701234969.0,0.13,0.0,27.35,1.47
1593,600705,中航产融,4.08,2.0,0.08,1724217.0,698854849.0,5.0,4.15,3.95,3.98,4.0,1.14,1.96,45.05,0.96,36005568605.0,35922053319.0,0.0,0.25,88.89,31.61
1606,600390,五矿资本,7.19,1.99,0.14,1543021.0,1109238894.0,5.82,7.39,6.98,7.01,7.05,1.33,3.43,19.92,0.76,32341090650.0,32341090650.0,0.0,0.0,79.3,58.72
1610,000733,振华科技,46.26,1.98,0.9,98137.0,449421187.33,3.73,46.55,44.86,45.2,45.36,0.86,1.77,29.83,1.78,25635877878.0,25617595926.0,0.0,-0.06,22.58,-19.87
1612,603833,欧派家居,72.0,1.98,1.4,35032.0,251592305.0,4.02,72.85,70.01,72.24,70.6,0.95,0.58,16.2,2.43,43858981440.0,43858981440.0,0.0,0.19,73.08,7.7
1625,601198,东兴证券,11.38,1.97,0.22,852273.0,968950954.0,5.56,11.66,11.04,11.13,11.16,1.56,2.64,29.26,1.33,36785230018.0,36785230018.0,0.0,0.0,44.42,41.02
1662,000738,航发控制,22.11,1.94,0.42,102451.0,224771616.0,3.46,22.2,21.45,21.71,21.69,0.99,0.78,34.68,2.38,29078718262.0,29078718262.0,-0.05,0.0,18.68,12.06
