序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
334,002563,森马服饰,6.7,5.51,0.35,367925.0,243971120.0,7.09,6.77,6.32,6.35,6.35,2.75,1.67,17.93,1.58,18050404072.0,14796563678.0,0.3,0.3,46.61,22.49
336,300390,天华新能,28.05,5.49,1.46,354223.0,980349590.94,8.16,28.7,26.53,26.91,26.59,1.37,5.27,18.93,1.95,23302559603.0,18858587781.0,0.0,0.04,75.53,15.2
337,300679,电连技术,55.69,5.47,2.89,136405.0,747403359.31,8.11,56.38,52.1,52.6,52.8,0.98,3.81,38.6,4.96,23600569943.0,19923271141.0,0.22,-0.02,82.23,35.37
340,000516,国际医学,6.2,5.44,0.32,888815.0,546396464.34,6.8,6.26,5.86,5.86,5.88,2.52,4.0,-49.55,3.84,14014372833.0,13789818933.0,0.0,0.0,49.04,-23.55
341,601028,玉龙股份,12.99,5.44,0.67,369933.0,473589608.0,6.01,13.02,12.28,12.28,12.32,1.77,4.72,26.47,2.95,10171504622.0,10171504622.0,0.08,0.15,8.79,21.86
345,002698,博实股份,16.52,5.42,0.85,498727.0,809456757.23,7.02,16.7,15.6,15.75,15.67,1.5,5.93,27.77,4.62,16892669014.0,13900519994.0,-0.06,-0.06,45.68,10.58
369,601900,南方传媒,15.03,5.25,0.75,215671.0,318716958.0,6.86,15.18,14.2,14.2,14.28,0.94,2.41,19.08,1.68,13465024787.0,13465024787.0,0.07,0.27,35.9,20.72
370,603866,桃李面包,6.43,5.24,0.32,302309.0,191609035.0,6.38,6.48,6.09,6.1,6.11,2.08,1.89,17.73,2.04,10286194167.0,10286194167.0,0.0,0.16,24.61,-12.64
375,300468,四方精创,20.0,5.21,0.99,649651.0,1295790814.1,8.0,20.8,19.28,19.51,19.01,1.65,12.28,151.55,6.55,10612985500.0,10577025220.0,-0.05,0.1,140.96,85.36
392,688083,中望软件,97.22,5.1,4.72,32131.0,309259718.0,9.63,100.68,91.77,92.5,92.5,1.67,2.65,821.38,4.52,11793155339.0,11793155339.0,-0.49,-0.55,55.06,-1.89
393,301498,乖宝宠物,66.01,5.09,3.2,33351.0,218710897.22,7.71,67.4,62.56,62.97,62.81,1.79,1.86,42.1,6.63,26406937445.0,11817236873.0,0.02,0.14,34.3,67.58
405,300624,万兴科技,63.42,5.0,3.02,215553.0,1358783638.67,10.63,66.13,59.71,60.21,60.4,1.18,12.59,-1672.82,9.62,12261389668.0,10859610559.0,0.03,-0.02,60.76,-6.14
406,300442,润泽科技,33.18,5.0,1.58,244317.0,800928120.61,7.06,33.63,31.4,31.6,31.6,1.44,4.41,28.3,6.07,57118761114.0,18390096158.0,-0.03,-0.03,47.8,33.57
425,002139,拓邦股份,12.41,4.9,0.58,662737.0,808091012.41,6.85,12.52,11.71,11.82,11.83,1.2,6.19,21.01,2.36,15473222201.0,13296095060.0,0.08,0.08,32.87,27.94
428,300666,江丰电子,75.46,4.88,3.51,108575.0,804997498.22,6.28,76.04,71.52,72.09,71.95,1.33,4.92,52.36,4.54,20022449473.0,16639520475.0,-0.01,-0.05,57.04,29.26
437,601608,中信重工,4.35,4.82,0.2,737465.0,319228483.0,8.92,4.49,4.12,4.15,4.15,2.22,1.7,52.57,2.22,19921057451.0,18876473925.0,0.0,0.23,25.72,13.58
443,300077,国民技术,30.29,4.74,1.37,1183956.0,3529056350.27,14.07,31.87,27.8,28.53,28.92,1.63,20.92,-88.7,16.41,17662907743.0,17143985521.0,0.0,0.0,231.76,168.29
446,300130,新国都,25.67,4.73,1.16,392562.0,997506370.24,7.06,26.19,24.46,24.56,24.51,1.84,9.19,36.29,3.36,14383674257.0,10968186035.0,-0.04,-0.08,63.3,9.09
454,002426,胜利精密,3.14,4.67,0.14,5119234.0,1601258268.57,13.33,3.3,2.9,2.94,3.0,1.22,15.05,-279.73,3.24,10684245376.0,10684163658.0,0.0,0.64,95.03,34.19
465,300133,华策影视,8.24,4.57,0.36,1805402.0,1460501548.76,9.14,8.43,7.71,7.9,7.88,1.03,11.12,70.68,2.2,15664847296.0,13380458294.0,0.0,0.0,62.52,41.34
477,300634,彩讯股份,24.25,4.53,1.05,485099.0,1154901877.4,9.96,24.89,22.58,23.02,23.2,1.01,11.16,42.05,4.04,10941864325.0,10541011825.0,-0.04,0.0,86.54,19.46
482,300570,太辰光,69.65,4.5,3.0,151086.0,1042978474.79,7.41,71.6,66.66,67.32,66.65,1.06,7.86,81.37,11.19,15819386287.0,13393343128.0,0.3,0.3,146.99,80.67
485,002865,钧达股份,69.22,4.48,2.97,101623.0,694077014.01,7.17,70.35,65.6,66.0,66.25,0.99,4.52,-28.54,3.93,15861884273.0,15565210053.0,0.0,0.0,98.91,-9.79
494,600446,金证股份,17.49,4.42,0.74,544352.0,939302802.0,8.78,17.99,16.52,16.55,16.75,1.63,5.75,-107.52,4.44,16550349837.0,16550349837.0,-0.06,0.06,93.26,51.95
501,300188,国投智能,15.47,4.39,0.65,261186.0,399568965.0,6.14,15.68,14.77,14.9,14.82,1.22,3.34,-41.24,3.59,13296113986.0,12096697210.0,0.0,-0.13,53.62,-3.43
506,301029,怡合达,24.9,4.36,1.04,59868.0,147682778.4,6.5,25.3,23.75,23.8,23.86,1.62,1.48,36.08,3.91,15791647529.0,10065282803.0,0.0,0.16,49.1,-1.89
511,603039,泛微网络,47.54,4.32,1.97,51928.0,243960338.0,9.17,49.1,44.92,45.1,45.57,0.96,1.99,107.76,6.04,12389070090.0,12389070090.0,-0.02,-0.11,75.29,1.84
514,600993,马应龙,26.57,4.32,1.1,154736.0,409955075.0,5.93,26.98,25.47,25.47,25.47,2.46,3.6,18.78,2.86,11453101884.0,11433257415.0,0.04,-0.04,-0.67,11.73
520,600869,远东股份,5.09,4.3,0.21,645036.0,326441471.0,7.38,5.22,4.86,4.9,4.88,2.0,2.91,-85.33,2.52,11296505477.0,11296505477.0,0.0,0.0,42.58,17.82
524,603063,禾望电气,22.94,4.27,0.94,259150.0,583486686.0,5.23,23.0,21.85,22.11,22.0,1.25,5.85,30.1,2.48,10167914130.0,10167914130.0,0.0,0.7,93.59,-7.5
527,688116,天奈科技,43.04,4.26,1.76,209230.0,891868552.0,8.19,44.34,40.96,41.2,41.28,0.94,6.07,60.91,5.42,14829977532.0,14829977532.0,0.09,0.12,125.93,49.76
548,603919,金徽酒,21.63,4.14,0.86,95951.0,207178704.0,5.87,22.07,20.85,20.97,20.77,2.36,1.89,24.71,3.36,10972033735.0,10972033735.0,-0.05,0.09,31.25,-10.73
564,603360,百傲化学,20.9,4.08,0.82,111857.0,229938168.0,7.02,21.22,19.81,20.06,20.08,1.04,2.22,31.1,6.22,10542910260.0,10542910260.0,0.05,-0.14,73.01,193.54
565,600933,爱柯迪,16.06,4.08,0.63,192783.0,306737608.0,5.44,16.25,15.41,15.41,15.43,1.0,1.97,15.87,1.97,15696470786.0,15696470786.0,0.0,-0.06,37.15,-25.82
570,002895,川恒股份,23.02,4.07,0.9,175882.0,404046967.55,7.19,23.54,21.95,22.06,22.12,1.28,3.26,13.92,2.19,12476584593.0,12434660569.0,0.17,0.09,36.78,27.89
571,300061,旗天科技,16.64,4.07,0.65,1156097.0,1893849981.24,12.38,17.17,15.19,15.19,15.99,1.84,18.63,-410.57,14.67,10965654785.0,10325781207.0,0.0,-0.06,185.42,183.96
575,300627,华测导航,38.55,4.05,1.5,115048.0,437630613.72,5.67,38.86,36.76,37.21,37.05,1.47,2.54,40.66,6.29,21127734164.0,17457664489.0,-0.05,-0.03,44.0,25.69
587,603613,国联股份,26.47,4.01,1.02,205808.0,541740591.0,5.85,26.85,25.36,25.36,25.45,1.27,2.86,12.77,2.55,19072635910.0,19072635910.0,0.08,0.15,43.7,21.42
602,300487,蓝晓科技,55.27,3.91,2.08,81654.0,447266210.35,4.93,55.81,53.19,53.46,53.19,1.53,2.67,35.26,7.8,28040759123.0,16929351500.0,0.02,0.0,38.35,5.3
606,002568,百润股份,25.54,3.91,0.96,163886.0,415403388.28,5.86,25.93,24.49,24.49,24.58,0.9,2.29,35.0,6.12,26800883111.0,18296658371.0,0.04,-0.04,61.44,3.78
613,688200,华峰测控,115.62,3.88,4.32,14759.0,168922604.0,6.63,117.5,110.12,111.05,111.3,1.01,1.09,55.11,4.56,15659506550.0,15659506550.0,0.0,-0.05,38.02,-5.24
616,603517,绝味食品,19.92,3.86,0.74,263978.0,518266941.0,6.99,20.2,18.86,19.15,19.18,1.79,4.26,21.12,1.85,12348910940.0,12348910940.0,0.1,0.1,65.04,-23.56
628,000969,安泰科技,12.21,3.83,0.45,768969.0,929383121.18,5.7,12.4,11.73,11.88,11.76,0.64,7.49,28.3,2.34,12830122664.0,12527464225.0,0.0,0.33,53.39,37.04
642,000035,中国天楹,5.22,3.78,0.19,572832.0,295469278.4,4.77,5.27,5.03,5.07,5.03,1.81,2.36,26.94,1.19,13054088210.0,12662645129.0,0.0,0.0,25.78,6.1
647,002497,雅化集团,11.89,3.75,0.43,327802.0,386344957.65,6.28,12.08,11.36,11.44,11.46,0.8,3.11,66.48,1.31,13703968363.0,12526399635.0,-0.08,-0.08,44.65,-8.96
669,688301,奕瑞科技,116.11,3.68,4.12,12397.0,143624570.0,5.64,117.98,111.66,113.0,111.99,1.17,0.87,31.87,3.83,16579185972.0,16579185972.0,-0.04,-0.3,29.73,-49.71
683,600331,宏达股份,8.01,3.62,0.28,428872.0,337767488.0,4.92,8.03,7.65,7.68,7.73,1.59,2.11,573.27,43.2,16276320000.0,16276320000.0,0.0,0.25,45.9,56.14
685,600577,精达股份,6.3,3.62,0.22,3957571.0,2501673203.0,8.72,6.57,6.04,6.08,6.08,2.27,18.77,23.96,2.42,13284675646.0,13284675646.0,0.16,0.16,36.96,58.69
689,688208,道通科技,36.98,3.61,1.29,161421.0,588562605.0,7.68,37.68,34.94,35.24,35.69,0.9,3.57,23.15,5.33,16710449475.0,16710449475.0,-0.03,-0.03,65.83,61.13
691,601828,美凯龙,3.74,3.6,0.13,755871.0,276393906.0,4.99,3.74,3.56,3.59,3.61,1.16,2.09,-6.47,0.34,16286700197.0,13514291926.0,0.27,0.54,70.78,-3.36
724,603983,丸美股份,29.15,3.48,0.98,19857.0,57751634.0,6.25,29.76,28.0,28.17,28.17,1.76,0.5,36.71,3.46,11689150000.0,11689150000.0,0.07,0.14,42.13,18.98
746,300115,长盈精密,16.6,3.43,0.55,495556.0,816058034.79,4.61,16.75,16.01,16.06,16.05,1.17,4.13,28.34,2.9,22449920759.0,19930902996.0,0.06,0.12,53.0,25.28
748,688333,铂力特,47.45,3.42,1.57,71339.0,336500235.0,7.15,48.58,45.3,45.78,45.88,1.39,2.63,362.36,2.68,12895400900.0,12895400900.0,-0.21,-0.23,8.09,-42.61
749,002368,太极股份,26.94,3.42,0.89,220490.0,588772621.65,6.49,27.39,25.7,25.83,26.05,0.99,3.56,-445.32,3.34,16789850845.0,16708632079.0,0.04,-0.04,90.12,-8.21
752,600580,卧龙电驱,14.56,3.41,0.48,537187.0,773345264.0,5.75,14.74,13.93,14.08,14.08,1.47,4.12,22.29,1.92,18966185435.0,18966185435.0,0.0,0.07,42.19,25.19
755,300457,赢合科技,22.2,3.4,0.73,172153.0,379604969.82,6.24,22.64,21.3,21.5,21.47,0.97,2.72,21.8,2.2,14412083779.0,14069872821.0,0.0,0.18,64.32,21.51
757,300180,华峰超纤,7.61,3.4,0.25,1027015.0,778898189.05,5.3,7.77,7.38,7.41,7.36,1.43,6.91,81.19,2.86,13401667780.0,11305348971.0,-0.26,-0.13,99.21,72.17
768,603927,中科软,23.7,3.36,0.77,202687.0,474936175.0,5.02,23.89,22.74,22.92,22.93,1.28,2.44,50.98,6.1,19695648000.0,19695648000.0,0.08,0.13,56.44,12.75
773,688347,华虹公司,48.28,3.34,1.56,173546.0,829973663.0,6.98,49.25,45.99,46.51,46.72,0.92,4.43,107.65,1.9,82952781988.0,18898723200.0,-0.02,-0.06,64.78,13.28
776,600602,云赛智联,14.9,3.33,0.48,397621.0,587713153.0,6.17,15.15,14.26,14.4,14.42,1.25,3.7,96.78,4.33,20378334480.0,16007114551.0,0.0,0.07,59.02,29.23
777,603027,千禾味业,12.73,3.33,0.41,186105.0,235999753.0,4.79,12.9,12.31,12.31,12.32,1.88,1.94,27.91,3.73,13083016725.0,12236618171.0,0.08,0.08,-0.55,-18.76
784,605358,立昂微,26.6,3.3,0.85,116904.0,308660646.0,6.72,27.13,25.4,25.73,25.75,1.42,1.74,-246.47,2.39,17858332142.0,17858332142.0,0.04,-0.11,45.91,-2.56
785,300674,宇信科技,21.61,3.3,0.69,418951.0,900213740.19,6.26,22.09,20.78,20.91,20.92,1.49,5.96,43.53,3.69,15214673067.0,15195675932.0,0.05,0.09,110.42,34.39
796,603171,税友股份,31.08,3.26,0.98,89489.0,276377221.0,6.21,31.76,29.89,30.0,30.1,1.07,2.2,81.78,5.07,12642201810.0,12615061200.0,0.13,0.06,33.73,-11.78
800,688408,中信博,79.5,3.25,2.5,30789.0,243633997.0,5.13,80.66,76.71,76.91,77.0,0.86,1.52,30.49,4.13,17372017230.0,16089581265.0,0.0,-0.28,34.22,67.16
810,688702,盛科通信-U,69.77,3.23,2.18,26890.0,186819635.0,8.57,72.0,66.21,66.92,67.59,1.25,1.33,-281.57,12.34,28605700000.0,14058081700.0,-0.01,-0.01,93.16,36.94
811,688409,富创精密,61.78,3.22,1.93,62998.0,386205283.0,7.97,63.8,59.03,59.13,59.85,1.41,3.52,75.22,4.22,19029969531.0,11060519797.0,-0.02,0.08,84.36,17.97
816,000683,远兴能源,5.8,3.2,0.18,549273.0,316649444.25,4.63,5.86,5.6,5.62,5.62,1.24,1.67,9.01,1.5,21687224048.0,19041023133.0,0.17,0.35,1.75,4.13
823,688107,安路科技,29.17,3.18,0.9,33192.0,96058259.0,7.64,29.88,27.72,28.37,28.27,1.06,0.83,-55.52,9.08,11692776035.0,11692776035.0,0.0,0.14,54.42,-20.69
824,002439,启明星辰,17.18,3.18,0.53,211260.0,359864150.94,4.74,17.32,16.53,16.65,16.65,1.1,2.92,-74.73,1.83,20931585880.0,12441286488.0,-0.06,0.06,33.7,-35.73
842,300776,帝尔激光,75.83,3.14,2.31,47221.0,353551168.42,6.6,76.85,72.0,73.1,73.52,1.18,2.83,40.5,6.53,20708116157.0,12673197339.0,-0.09,-0.01,84.01,26.57
845,688050,爱博医疗,91.28,3.14,2.78,24684.0,226387368.0,7.23,94.6,88.2,88.2,88.5,1.04,1.3,40.86,7.42,17301624516.0,17301624516.0,0.0,-0.28,24.94,-4.23
846,688088,虹软科技,35.86,3.13,1.09,78703.0,279220292.0,7.19,36.5,34.0,35.0,34.77,1.12,1.96,122.2,5.53,14385970544.0,14385970544.0,0.03,0.14,50.61,-11.83
849,301078,孩子王,13.53,3.13,0.41,743617.0,1002578910.29,10.37,14.24,12.88,13.2,13.12,0.96,5.97,97.26,3.96,17025098094.0,16864585616.0,-0.07,-0.22,163.74,66.22
852,300741,华宝股份,18.19,3.12,0.55,27058.0,48825811.0,4.42,18.33,17.55,17.6,17.64,1.74,0.44,46.91,1.56,11202857200.0,11202805359.0,0.0,0.06,22.41,-12.92
870,603108,润达医疗,18.66,3.09,0.56,411496.0,770282369.0,7.51,19.28,17.92,18.14,18.1,0.79,6.87,166.21,2.6,11175020282.0,11175020282.0,0.0,-0.21,53.83,-7.85
876,002153,石基信息,7.68,3.09,0.23,195041.0,148159396.12,4.7,7.75,7.4,7.43,7.45,1.02,1.22,989.73,2.85,20960208699.0,12286186015.0,0.13,0.0,56.73,-21.07
880,300087,荃银高科,11.7,3.08,0.35,630617.0,717864917.25,5.73,11.71,11.06,11.2,11.35,1.19,7.04,-98.57,6.3,11083781487.0,10482089307.0,0.0,0.09,93.39,41.3
884,000951,中国重汽,16.42,3.08,0.49,186852.0,307540906.3,4.46,16.7,15.99,16.01,15.93,1.32,1.59,15.49,1.3,19291354891.0,19291354891.0,-0.06,0.0,20.91,30.21
890,603185,弘元绿能,21.23,3.06,0.63,178434.0,373259439.0,5.0,21.33,20.3,20.6,20.6,1.04,2.63,-6.63,1.11,14415641348.0,14415641348.0,-0.09,0.05,61.44,-36.17
896,000928,中钢国际,7.1,3.05,0.21,438248.0,310517042.97,5.22,7.22,6.86,6.87,6.89,1.28,3.05,11.93,1.24,10185976809.0,10185852204.0,0.14,0.0,31.73,27.7
901,603690,至纯科技,26.17,3.03,0.77,133894.0,347340489.0,6.14,26.68,25.12,25.4,25.4,1.16,3.47,39.31,2.02,10108125077.0,10090319009.0,0.04,0.0,40.1,2.59
924,603881,数据港,16.96,2.98,0.49,148590.0,250772341.0,4.43,17.2,16.47,16.49,16.47,1.19,2.48,72.46,3.18,10153061583.0,10153061583.0,0.0,0.06,37.89,11.87
931,600850,电科数字,24.32,2.96,0.7,145101.0,349106984.0,4.15,24.45,23.47,23.55,23.62,1.19,2.38,41.19,3.64,16596489761.0,14832857352.0,0.0,0.0,48.2,14.18
933,688366,昊海生科,64.68,2.96,1.86,10696.0,69099899.0,4.74,65.5,62.52,62.55,62.82,1.5,0.55,33.33,2.67,15147428281.0,12551273981.0,-0.25,-0.37,6.79,-15.16
941,300917,特发服务,59.43,2.94,1.7,117773.0,694761683.48,8.92,61.5,56.35,56.99,57.73,1.37,6.97,91.97,9.35,10043670000.0,10043670000.0,0.0,0.03,112.78,136.77
950,601882,海天精工,22.45,2.93,0.64,40863.0,91165738.0,5.32,22.87,21.71,22.01,21.81,1.29,0.78,21.77,4.54,11718900000.0,11718900000.0,0.0,-0.04,18.53,-13.25
961,000739,普洛药业,16.62,2.91,0.47,182847.0,300023548.0,3.72,16.72,16.12,16.15,16.15,1.95,1.56,16.76,2.95,19434157833.0,19426509791.0,0.0,-0.06,11.39,10.29
973,688798,艾为电子,77.77,2.87,2.17,56149.0,430505383.0,12.1,81.77,72.62,75.73,75.6,1.25,4.15,76.28,4.69,18094694494.0,10521032247.0,-0.04,0.01,78.9,12.74
991,872808,曙光数创,64.05,2.83,1.76,39929.0,253886693.08,7.71,65.96,61.16,61.88,62.29,1.12,2.05,-2091.78,19.74,12810000064.0,12465376669.0,0.06,0.02,146.73,68.77
994,300613,富瀚微,47.06,2.82,1.29,55080.0,256624549.8,5.59,47.68,45.12,45.56,45.77,1.26,2.53,43.89,4.25,10864915804.0,10243487281.0,0.0,-0.04,46.92,11.2
996,300181,佐力药业,17.17,2.81,0.47,137423.0,234527366.5,4.73,17.43,16.64,16.77,16.7,1.15,2.29,21.43,4.63,12042820542.0,10320585855.0,0.06,0.06,17.2,68.17
999,300102,乾照光电,11.39,2.8,0.31,408247.0,459266841.27,6.23,11.58,10.89,11.01,11.08,1.16,4.46,161.05,2.58,10482602700.0,10419749536.0,0.0,-0.09,95.37,54.97
1008,300212,易华录,26.96,2.78,0.73,265784.0,713186561.03,5.34,27.4,26.0,26.2,26.23,1.16,3.81,-23.75,6.51,19408299697.0,18822991842.0,-0.04,-0.11,90.4,-14.28
1012,002226,江南化工,5.55,2.78,0.15,352348.0,194862894.87,4.07,5.6,5.38,5.41,5.4,1.36,1.33,14.71,1.58,14701521845.0,14701293169.0,0.0,0.0,32.78,28.77
1017,600595,中孚实业,2.97,2.77,0.08,847337.0,247840841.0,4.84,2.99,2.85,2.88,2.89,1.17,2.11,12.28,0.82,11908007439.0,11903478189.0,0.0,0.0,25.85,-14.66
1021,000567,海德股份,7.81,2.76,0.21,282563.0,217498605.29,5.0,7.87,7.49,7.57,7.6,1.33,1.45,22.13,2.82,15265364731.0,15228957642.0,0.13,0.13,63.39,10.94
1032,002063,远光软件,6.36,2.75,0.17,520382.0,327660454.98,4.2,6.4,6.14,6.16,6.19,1.2,2.96,82.33,3.47,12116410560.0,11186079027.0,0.0,0.16,40.09,3.41
1033,002268,电科网安,17.97,2.74,0.48,154401.0,275224021.0,4.17,18.1,17.37,17.53,17.49,1.09,1.83,-53.45,2.88,15196815744.0,15153735418.0,0.0,0.06,54.12,-19.78
1035,603556,海兴电力,37.45,2.74,1.0,63300.0,234797916.0,4.94,37.85,36.05,36.42,36.45,1.43,1.3,17.34,2.66,18301217298.0,18301217298.0,0.0,0.03,-17.35,34.09
1036,600556,天下秀,5.62,2.74,0.15,1585496.0,884254504.0,6.95,5.75,5.37,5.4,5.47,1.14,8.77,116.48,2.62,10159541748.0,10159541748.0,0.0,0.36,64.81,-4.58
1041,688472,阿特斯,14.26,2.74,0.38,274518.0,387408257.0,4.61,14.34,13.7,13.82,13.88,1.04,1.99,20.18,2.31,52593979040.0,19706042689.0,0.14,0.0,36.85,13.99
1052,603033,三维股份,13.61,2.72,0.36,132302.0,184583681.0,7.32,14.42,13.45,13.45,13.25,1.45,1.31,195.18,4.06,14034135970.0,13780547155.0,-0.29,-1.02,47.77,-13.64
1055,300253,卫宁健康,7.96,2.71,0.21,477790.0,378030959.4,4.13,8.05,7.73,7.8,7.75,1.13,2.53,84.41,3.0,17403631231.0,15021761935.0,0.0,0.0,50.19,11.02
