序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1286,600339,中油工程,3.8,3.26,0.12,571826.0,215717167.0,3.53,3.82,3.69,3.7,3.68,1.41,1.02,25.17,0.8,21215960390.0,21215960390.0,0.0,0.0,19.5,27.09
1381,300782,卓胜微,95.68,3.13,2.9,123304.0,1177817828.48,5.69,97.33,92.05,92.22,92.78,1.53,2.75,90.16,5.01,51143707068.0,42823548597.0,-0.02,0.01,50.75,-32.04
1387,002056,横店东磁,13.88,3.12,0.42,395392.0,550829229.75,7.13,14.32,13.36,13.41,13.46,2.71,2.43,18.28,2.46,22578763587.0,22555805165.0,0.0,0.0,13.96,5.55
1388,003022,联泓新科,16.2,3.12,0.49,122391.0,196890688.63,5.98,16.36,15.42,15.69,15.71,2.07,0.92,90.99,3.01,21636201600.0,21636201600.0,-0.06,0.0,28.06,-11.14
1403,600398,海澜之家,6.33,3.09,0.19,1325227.0,833777153.0,4.72,6.42,6.13,6.23,6.14,2.38,2.76,11.95,1.81,30401535974.0,30401535974.0,-0.16,0.16,15.09,-4.52
1409,688472,阿特斯,14.7,3.09,0.44,561898.0,822281546.0,4.56,14.85,14.2,14.68,14.26,2.01,4.07,20.8,2.39,54216794663.0,20314083277.0,0.14,0.14,37.13,17.51
1411,300136,信维通信,26.1,3.08,0.78,358840.0,925845025.82,3.12,26.14,25.35,25.36,25.32,1.18,4.35,35.52,3.52,25253541452.0,21521222869.0,-0.04,0.08,46.46,11.06
1432,300450,先导智能,24.34,3.05,0.72,707506.0,1683874474.09,6.73,24.49,22.9,23.39,23.62,1.04,4.54,46.99,3.19,38120408248.0,37954730030.0,0.08,0.25,72.87,-3.64
1448,002601,龙佰集团,18.36,3.03,0.54,282835.0,510296794.6,4.77,18.38,17.53,17.76,17.82,1.47,1.42,12.82,1.84,43812344180.0,36511719772.0,0.0,-0.05,16.06,11.07
1487,600688,上海石化,3.12,2.97,0.09,549180.0,170092309.0,3.3,3.14,3.04,3.05,3.03,1.57,0.75,723.24,1.35,33306709800.0,22865898120.0,0.0,0.32,18.63,9.09
1517,603650,彤程新材,36.37,2.91,1.03,108858.0,390721477.0,3.45,36.42,35.2,35.36,35.34,1.2,1.83,37.26,6.61,21788530617.0,21663816286.0,0.03,0.17,38.39,12.05
1529,600871,石化油服,2.13,2.9,0.06,1038190.0,220055588.0,3.86,2.15,2.07,2.08,2.07,1.41,0.77,44.84,4.48,40426147630.0,28902776314.0,-0.47,-0.47,15.14,16.39
1543,300558,贝达药业,56.95,2.89,1.6,156945.0,902538016.56,5.06,59.0,56.2,56.32,55.35,1.38,3.76,42.94,4.23,23832771151.0,23758457779.0,-0.05,-0.3,62.57,10.84
1549,601106,中国一重,3.21,2.88,0.09,533543.0,170955957.0,3.85,3.24,3.12,3.12,3.12,1.41,0.78,-90.24,2.49,22013483196.0,22013483196.0,0.0,0.0,40.79,11.46
1615,000400,许继电气,26.52,2.79,0.72,232152.0,609038575.42,4.38,26.65,25.52,25.74,25.8,1.18,2.3,22.65,2.42,27020546675.0,26740654595.0,0.04,-0.08,-2.54,23.46
1620,002271,东方雨虹,14.01,2.79,0.38,455103.0,629306048.89,4.26,14.1,13.52,13.63,13.63,1.56,2.36,20.04,1.3,34132780547.0,27070447340.0,0.0,0.07,42.96,-22.17
1622,600066,宇通客车,22.51,2.79,0.61,305894.0,681933461.0,3.74,22.64,21.82,22.32,21.9,1.36,1.38,15.37,4.2,49835771910.0,49835771910.0,-0.04,-0.09,9.22,91.57
1634,000629,钒钛股份,2.96,2.78,0.08,993460.0,290909066.51,3.82,2.97,2.86,2.87,2.88,1.48,1.08,112.62,2.22,27513111333.0,27218602063.0,0.0,0.0,28.7,-9.76
1640,600095,湘财股份,7.8,2.77,0.21,431258.0,334422851.0,3.95,7.83,7.53,7.59,7.59,1.43,1.51,114.87,1.88,22301664395.0,22301664395.0,0.0,0.26,29.78,4.28
1643,600816,建元信托,3.72,2.76,0.1,823241.0,304415908.0,4.14,3.74,3.59,3.62,3.62,1.31,1.51,661.79,2.69,36621347505.0,20345193059.0,0.0,0.27,52.46,29.62
1701,000709,河钢股份,2.28,2.7,0.06,1298858.0,293684006.39,4.05,2.3,2.21,2.23,2.22,1.69,1.26,31.08,0.46,23568636090.0,23564740267.0,0.0,0.0,23.24,9.09
1705,600705,中航产融,4.19,2.7,0.11,2183562.0,908402496.0,5.64,4.26,4.03,4.04,4.08,1.47,2.48,46.27,0.99,36976306975.0,36890540050.0,-0.24,0.0,92.2,35.16
1730,603816,顾家家居,28.89,2.67,0.75,76605.0,219932580.0,5.69,29.4,27.8,28.14,28.14,0.89,0.94,13.11,2.43,23744445984.0,23463482414.0,-0.14,-0.24,22.31,-14.04
1755,600282,南钢股份,4.27,2.64,0.11,543383.0,230127864.0,3.37,4.3,4.16,4.18,4.16,2.17,0.88,11.26,1.02,26324938617.0,26324938617.0,0.0,0.0,4.15,27.46
1765,000021,深科技,20.69,2.63,0.53,827963.0,1695308199.3,4.37,20.88,20.0,20.18,20.16,1.16,5.31,36.62,2.79,32288557196.0,32285166622.0,0.05,-0.05,65.79,28.67
1778,600563,法拉电子,133.1,2.61,3.39,27261.0,361964089.0,4.03,134.54,129.31,130.44,129.71,1.33,1.21,28.99,5.96,29947500000.0,29947500000.0,-0.67,-0.52,58.91,46.91
1781,300024,机器人,20.48,2.61,0.52,2448507.0,5016156113.12,9.57,21.51,19.6,20.0,19.96,2.03,15.97,-241.15,7.37,32063896576.0,31391575429.0,-0.05,0.0,120.22,72.54
1791,601228,广州港,3.56,2.59,0.09,523749.0,185009136.0,3.17,3.58,3.47,3.49,3.47,1.06,0.69,24.61,1.3,26858531610.0,26858531610.0,0.28,0.28,15.96,15.21
1876,600517,国网英大,5.76,2.49,0.14,280984.0,160187209.0,3.2,5.76,5.58,5.62,5.62,1.42,0.49,17.01,1.54,32938189885.0,32938189885.0,0.0,0.17,35.85,23.34
1880,000825,太钢不锈,3.71,2.49,0.09,485571.0,178624301.97,3.59,3.74,3.61,3.63,3.62,1.56,0.85,-28.65,0.64,21172649441.0,21133079323.0,0.27,0.27,10.75,-0.54
1886,600518,康美药业,2.48,2.48,0.06,6356330.0,1582402895.0,5.79,2.54,2.4,2.4,2.42,1.4,4.67,5141.38,4.88,34382389391.0,33760061700.0,0.4,0.4,37.78,33.33
1888,600699,均胜电子,16.14,2.48,0.39,308937.0,495893460.0,2.79,16.2,15.76,15.76,15.75,1.15,2.26,18.11,1.75,22736442904.0,22080885831.0,-0.06,0.19,15.45,-8.81
1895,601399,国机重装,3.33,2.46,0.08,553537.0,183692247.0,3.38,3.36,3.25,3.26,3.25,1.35,0.77,43.48,1.68,24021141114.0,24021141114.0,-0.3,-0.3,31.62,17.67
1899,000975,山金国际,16.68,2.46,0.4,327259.0,542475162.22,2.64,16.78,16.35,16.58,16.28,1.5,1.32,20.11,3.7,46315727380.0,41484682183.0,0.18,0.18,-1.48,13.32
1901,601567,三星医疗,31.71,2.46,0.76,97292.0,306684082.0,3.26,31.99,30.98,31.36,30.95,1.33,0.69,18.48,3.82,44745532969.0,44489315884.0,-0.06,-0.22,-0.44,59.75
1903,603129,春风动力,149.27,2.45,3.57,20244.0,300920052.0,5.19,151.28,143.72,145.7,145.7,1.43,1.34,15.68,3.9,22604234190.0,22604234190.0,0.0,0.01,9.77,49.03
1915,600707,彩虹股份,7.14,2.44,0.17,389911.0,276330557.0,2.87,7.15,6.95,6.95,6.97,1.05,1.09,15.63,1.19,25621102686.0,25615961886.0,-0.14,0.14,10.02,5.78
1945,600685,中船防务,25.07,2.41,0.59,100103.0,250026195.0,2.9,25.19,24.48,24.55,24.48,1.48,1.22,141.93,1.91,35436604896.0,20593379988.0,-0.08,-0.08,-0.59,-1.8
1946,600299,安迪苏,11.06,2.41,0.26,104584.0,114876168.0,3.06,11.1,10.77,10.86,10.8,1.79,0.39,22.17,1.87,29661828079.0,29661828079.0,0.09,0.09,4.44,39.29
1953,300896,爱美客,216.99,2.4,5.09,37090.0,800825374.42,4.25,219.0,210.0,211.5,211.9,1.32,1.78,31.04,8.83,65625945674.0,45234661730.0,0.0,0.09,53.45,4.03
1956,300002,神州泰岳,12.38,2.4,0.29,938770.0,1161162187.23,4.3,12.58,12.06,12.16,12.09,0.99,5.16,16.66,3.56,24296554131.0,22539393297.0,0.0,0.08,41.97,40.84
1969,600363,联创光电,45.47,2.39,1.06,142693.0,643460301.0,2.88,45.65,44.37,44.51,44.41,0.88,3.13,46.28,4.86,20699114853.0,20699114853.0,0.0,0.18,83.42,34.05
1970,601099,太平洋,4.72,2.39,0.11,7299877.0,3421849322.0,7.59,4.8,4.45,4.47,4.61,2.01,10.71,177.08,3.35,32173013266.0,32173013266.0,-0.21,0.0,51.28,27.57
1999,603486,科沃斯,52.51,2.36,1.21,67537.0,350613028.0,3.16,52.6,50.98,51.2,51.3,1.3,1.19,36.84,4.41,30208748852.0,29888773916.0,0.0,0.02,34.09,27.64
2003,688777,中控技术,49.6,2.35,1.14,170258.0,841020650.0,3.53,50.15,48.44,48.6,48.46,1.37,2.19,41.03,3.93,39213326298.0,38621136522.0,-0.16,-0.3,24.16,11.09
2010,600153,建发股份,10.03,2.35,0.23,432779.0,431017183.0,3.98,10.15,9.76,9.78,9.8,1.72,1.49,10.77,0.54,29559364866.0,29082371667.0,0.1,-0.1,41.87,12.32
2026,300144,宋城演艺,9.66,2.33,0.22,476458.0,456246962.6,3.92,9.69,9.32,9.35,9.44,1.36,2.02,18.85,3.14,25334996450.0,22756221545.0,0.0,0.1,28.46,-1.13
2033,000426,兴业银锡,13.25,2.32,0.3,183829.0,241902881.65,3.32,13.32,12.89,12.95,12.95,1.08,1.1,13.58,3.07,23527173542.0,22187752268.0,-0.08,-0.23,16.23,46.9
2061,600176,中国巨石,11.61,2.29,0.26,434651.0,501340607.0,2.2,11.63,11.38,11.49,11.35,0.98,1.09,22.74,1.6,46476417412.0,46476417412.0,0.0,0.09,19.81,21.44
2116,601865,福莱特,26.07,2.24,0.57,191279.0,486910996.0,6.67,26.2,24.5,25.0,25.5,1.19,1.01,35.36,2.8,61079911860.0,49534682010.0,-0.11,-0.34,55.73,-0.95
2119,600497,驰宏锌锗,5.95,2.23,0.13,954778.0,564128089.0,3.61,5.98,5.77,5.78,5.82,1.29,1.88,15.42,1.83,30293184830.0,30293184830.0,0.17,0.17,16.44,21.18
2123,300347,泰格医药,66.1,2.23,1.44,102670.0,675731129.99,4.1,66.65,64.0,64.35,64.66,1.21,1.81,52.71,2.71,57173100477.0,37504152202.0,0.0,0.08,29.15,21.51
2130,000158,常山北明,26.7,2.22,0.58,1466994.0,3866896507.02,4.06,26.86,25.8,25.86,26.12,0.71,9.24,-112.51,7.66,42683066451.0,42394762227.0,0.56,0.56,247.2,209.74
2146,002065,东华软件,7.89,2.2,0.17,1165273.0,916104869.35,3.24,7.95,7.7,7.76,7.72,0.74,4.01,38.72,2.14,25291255939.0,22943501811.0,0.0,0.13,76.91,28.92
2148,688318,财富趋势,180.1,2.2,3.87,62568.0,1119678961.0,6.08,183.21,172.5,172.8,176.23,1.19,3.42,171.59,9.49,32947940648.0,32947940648.0,-0.06,-0.01,116.23,101.16
2177,000559,万向钱潮,6.62,2.16,0.14,346274.0,227150705.55,2.47,6.63,6.47,6.49,6.48,1.08,1.05,22.89,2.4,21871098697.0,21871015583.0,0.46,0.46,49.44,31.35
2178,600079,人福医药,22.7,2.16,0.48,227721.0,508987921.0,4.14,22.8,21.88,22.3,22.22,1.35,1.48,17.48,2.07,37051529406.0,35030158079.0,0.04,-0.18,12.88,-6.39
2187,000062,深圳华强,27.1,2.15,0.57,258073.0,694256103.56,2.56,27.2,26.52,26.71,26.53,1.02,2.47,79.84,4.09,28344142626.0,28303791919.0,-0.04,0.18,15.57,144.81
2203,603605,珀莱雅,93.65,2.14,1.96,50651.0,470950834.0,3.03,94.15,91.37,92.61,91.69,1.57,1.28,27.85,7.74,37108581653.0,37029679655.0,0.05,0.24,3.23,-4.91
2207,603939,益丰药房,23.92,2.13,0.5,96542.0,229245533.0,3.8,24.1,23.21,23.43,23.42,1.02,0.8,19.59,2.89,29001380544.0,28995662660.0,0.0,0.08,27.78,-26.85
2212,000009,中国宝安,10.07,2.13,0.21,379226.0,379380452.83,4.56,10.18,9.73,9.82,9.86,1.01,1.49,50.55,2.56,25972684628.0,25692903363.0,0.0,0.1,31.46,-13.93
2215,000988,华工科技,36.47,2.13,0.76,356214.0,1291640387.63,2.52,36.58,35.68,35.8,35.71,1.32,3.54,29.33,3.7,36670683724.0,36651826911.0,-0.03,0.11,26.02,23.17
2236,601000,唐山港,4.36,2.11,0.09,462643.0,200074315.0,2.58,4.38,4.27,4.29,4.27,1.47,0.78,12.26,1.27,25837048757.0,25837048757.0,0.0,0.46,-9.92,32.12
2276,601611,中国核建,8.86,2.07,0.18,226718.0,199978688.0,3.46,8.95,8.65,8.68,8.68,1.2,0.75,13.75,1.33,26682201145.0,26682201145.0,-0.23,0.11,18.13,29.53
2284,600655,豫园股份,6.43,2.06,0.13,249246.0,159137894.0,2.54,6.44,6.28,6.31,6.3,1.36,0.64,16.2,0.69,25040552272.0,24987787704.0,0.31,0.16,22.48,6.81
2314,600704,物产中大,5.52,2.03,0.11,1025231.0,565409548.0,3.14,5.57,5.4,5.41,5.41,1.27,1.99,9.22,0.78,28662941081.0,28448435261.0,0.0,-0.18,28.37,30.81
2319,603596,伯特利,44.29,2.03,0.88,96434.0,426486043.0,4.17,45.12,43.31,43.43,43.41,1.05,1.59,25.9,4.33,26863914368.0,26808884043.0,-0.07,0.02,30.96,-10.09
2321,002185,华天科技,12.08,2.03,0.24,850054.0,1023148468.28,2.79,12.14,11.81,11.84,11.84,1.09,2.65,81.31,2.35,38710174548.0,38701176699.0,0.0,0.0,55.27,42.12
