序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1264,600559,老白干酒,20.85,0.39,0.08,168845.0,353500451.0,2.55,21.19,20.66,20.71,20.77,0.79,1.87,25.72,3.77,19072484207.0,18854059607.0,0.05,0.0,23.59,-5.66
1283,002928,华夏航空,8.32,0.36,0.03,195216.0,166057646.88,5.79,8.75,8.27,8.28,8.29,1.37,1.53,26.02,3.13,10634969696.0,10634969696.0,-0.12,-0.12,47.52,16.53
1288,000927,中国铁物,2.81,0.36,0.01,535322.0,150956081.54,2.86,2.86,2.78,2.79,2.8,0.75,0.88,29.16,1.83,17001493731.0,17001485133.0,-0.35,-0.35,16.12,5.64
1291,601860,紫金银行,2.84,0.35,0.01,528100.0,149932995.0,1.41,2.86,2.82,2.82,2.83,0.49,1.49,5.77,0.54,10397187659.0,10055366463.0,0.0,0.0,11.81,16.87
1295,600597,光明乳业,8.56,0.35,0.03,86123.0,73810437.0,1.29,8.62,8.51,8.53,8.53,0.85,0.62,76.05,1.35,11799735411.0,11799577907.0,0.0,0.12,11.9,0.59
1310,603027,千禾味业,12.24,0.33,0.04,78480.0,96190299.0,1.8,12.35,12.13,12.15,12.2,0.69,0.82,26.84,3.59,12579428493.0,11765609302.0,-0.08,0.08,-5.99,-21.89
1314,300678,中科信息,37.57,0.32,0.12,183375.0,699819570.21,5.82,39.33,37.15,38.49,37.45,0.99,6.42,1349.45,13.02,11135233028.0,10728073375.0,-0.03,0.03,74.42,25.53
1327,002157,正邦科技,3.23,0.31,0.01,1221991.0,396916636.86,3.11,3.29,3.19,3.2,3.22,1.18,2.05,74.91,2.58,30032802725.0,19287850910.0,-0.31,0.0,23.28,20.52
1338,603699,纽威股份,23.6,0.3,0.07,40990.0,97739075.0,3.61,24.24,23.39,23.48,23.53,0.97,0.55,16.27,4.56,17956003431.0,17677863200.0,-0.38,-0.21,30.68,82.1
1342,002270,华明装备,17.14,0.29,0.05,42401.0,72763317.35,2.46,17.41,16.99,17.09,17.09,0.53,0.56,23.33,4.97,15361303887.0,13013111238.0,-0.17,0.0,-6.19,28.87
1356,600928,西安银行,3.61,0.28,0.01,176212.0,63412308.0,1.39,3.62,3.57,3.59,3.6,0.47,0.4,6.24,0.49,16044444446.0,15960695786.0,0.28,0.56,11.42,10.4
1359,002948,青岛银行,3.65,0.27,0.01,296071.0,107848609.5,1.92,3.67,3.6,3.62,3.64,0.59,0.95,4.61,0.59,21244294743.0,11351208475.0,0.0,0.27,11.62,26.3
1362,300999,金龙鱼,33.19,0.27,0.09,52596.0,175446094.41,2.33,33.7,32.93,33.1,33.1,0.68,0.97,94.3,1.95,179942623080.0,18010457149.0,0.0,0.03,31.81,-0.24
1373,603567,珍宝岛,11.62,0.26,0.03,53168.0,62034956.0,2.76,11.84,11.52,11.57,11.59,0.96,0.57,20.62,1.41,10936053877.0,10917460889.0,0.0,0.0,8.19,-2.84
1376,000429,粤高速Ａ,11.73,0.26,0.03,93319.0,109953641.47,2.39,11.93,11.65,11.75,11.7,0.75,0.72,13.56,2.4,24525155858.0,15288059797.0,0.17,0.17,2.27,48.29
1379,300003,乐普医疗,11.79,0.26,0.03,209077.0,249429989.79,2.89,12.12,11.78,11.86,11.76,0.86,1.29,20.72,1.42,22172398962.0,19053065171.0,-0.08,-0.17,7.97,-24.86
1380,000029,深深房Ａ,15.73,0.25,0.04,69642.0,111392005.92,5.29,16.43,15.6,15.68,15.69,1.07,0.78,2378.14,4.3,15913411800.0,14025811800.0,0.25,0.0,47.98,33.76
1382,300761,立华股份,20.2,0.25,0.05,39615.0,80374320.8,1.49,20.45,20.15,20.17,20.15,0.53,0.65,10.8,1.92,16718418920.0,12218961618.0,0.0,0.0,1.2,-2.27
1400,600072,中船科技,13.1,0.23,0.03,137415.0,179898396.0,1.38,13.2,13.02,13.08,13.07,0.67,1.27,-209.69,1.84,19735434637.0,14191718840.0,0.0,0.23,16.44,-29.23
1402,300294,博雅生物,30.96,0.23,0.07,39612.0,123418270.15,2.72,31.57,30.73,30.8,30.89,0.39,0.79,28.37,2.06,15611540928.0,15611540928.0,0.03,0.03,-1.53,-6.8
1409,600657,信达地产,4.54,0.22,0.01,305039.0,138647490.0,3.09,4.61,4.47,4.5,4.53,0.67,1.07,-111.97,0.53,12947528821.0,12947528821.0,0.22,0.0,67.53,26.46
1411,600572,康恩贝,4.62,0.22,0.01,230562.0,107226753.0,1.95,4.69,4.6,4.6,4.61,0.75,0.9,17.18,1.78,11873572414.0,11842425053.0,-0.22,0.0,10.53,-4.74
1415,002010,传化智联,4.76,0.21,0.01,301005.0,143547047.57,2.53,4.82,4.7,4.73,4.75,0.66,1.08,41.93,0.76,13270739618.0,13231774725.0,0.21,0.0,29.7,5.31
1418,601952,苏垦农发,9.9,0.2,0.02,76103.0,75874379.0,1.92,10.07,9.88,9.94,9.88,0.77,0.55,22.43,2.07,13642200000.0,13642200000.0,0.0,-0.1,8.43,0.2
1426,601107,四川成渝,5.17,0.19,0.01,127494.0,65915580.0,1.55,5.2,5.12,5.14,5.16,0.77,0.59,10.56,0.98,15810170200.0,11181365800.0,0.0,0.39,0.0,24.58
1431,688676,金盘科技,31.86,0.19,0.06,37825.0,121058331.0,2.86,32.41,31.5,31.8,31.8,0.54,0.83,27.07,3.4,14574070005.0,14574070005.0,0.0,0.13,1.76,-9.95
1437,600266,城建发展,5.51,0.18,0.01,341024.0,189481441.0,4.36,5.69,5.45,5.46,5.5,1.04,1.64,15.73,0.56,11437346724.0,11437346724.0,0.0,0.36,33.74,16.24
1443,300070,碧水源,5.7,0.18,0.01,536546.0,306076792.27,3.34,5.82,5.63,5.69,5.69,0.53,1.56,-360.78,0.76,20657993369.0,19578179002.0,0.0,0.0,45.04,15.15
1485,600064,南京高科,7.82,0.13,0.01,153259.0,119741151.0,1.54,7.87,7.75,7.81,7.81,0.58,0.89,5.52,0.71,13531256016.0,13531256016.0,0.0,0.0,34.83,35.76
1492,600710,苏美达,8.88,0.11,0.01,60244.0,53666936.0,1.58,8.96,8.82,8.87,8.87,0.51,0.46,8.69,1.55,11603934974.0,11603934974.0,0.11,0.11,10.45,31.36
1504,688475,萤石网络,30.75,0.1,0.03,20794.0,64323692.0,1.89,31.18,30.6,30.79,30.72,0.61,0.51,48.46,4.51,24215625000.0,12446831250.0,-0.03,0.0,19.65,-3.03
1506,603882,金域医学,31.62,0.09,0.03,65982.0,211460802.0,5.03,32.74,31.15,31.31,31.59,1.08,1.43,117.07,1.87,14648226656.0,14549455325.0,0.0,0.06,21.85,-48.74
1508,002287,奇正藏药,22.39,0.09,0.02,8160.0,18369625.89,1.97,22.74,22.3,22.42,22.37,0.55,0.15,22.63,3.17,11870584150.0,11843666579.0,-0.04,0.0,15.12,1.73
1509,603599,广信股份,11.28,0.09,0.01,62493.0,70580565.0,2.57,11.43,11.14,11.22,11.27,0.54,0.69,13.41,1.08,10267838212.0,10267838212.0,0.0,-0.18,10.37,-18.85
1513,688016,心脉医疗,103.04,0.09,0.09,15123.0,156741468.0,2.9,104.95,101.96,102.8,102.95,0.6,1.23,17.21,3.27,12700928536.0,12700928536.0,-0.11,0.33,29.87,-18.83
1514,600648,外高桥,11.64,0.09,0.01,34653.0,40346358.0,1.2,11.69,11.55,11.61,11.63,0.62,0.37,22.67,1.06,13215463803.0,10880974503.0,-0.09,0.09,33.18,23.17
1520,002557,洽洽食品,29.98,0.07,0.02,34007.0,102217078.5,2.14,30.34,29.7,29.85,29.96,0.69,0.67,18.2,2.79,15199931382.0,15167501267.0,-0.1,-0.1,17.43,-11.35
1524,603279,景津装备,19.11,0.05,0.01,33471.0,64368820.0,2.51,19.5,19.02,19.2,19.1,0.59,0.59,12.42,2.37,11016093270.0,10931825317.0,0.1,0.05,13.14,-9.22
1530,600685,中船防务,24.25,0.04,0.01,50931.0,123637670.0,1.11,24.39,24.12,24.16,24.24,0.55,0.62,137.28,1.85,34277529667.0,19919803139.0,0.0,0.08,-5.2,-5.01
1532,605090,九丰能源,27.54,0.04,0.01,43158.0,118512045.0,2.03,27.76,27.2,27.42,27.53,0.8,0.68,8.68,1.98,17755770013.0,17491106455.0,-0.04,-0.04,5.8,1.51
1533,605111,新洁能,33.43,0.03,0.01,86591.0,291613229.0,2.3,34.03,33.26,33.41,33.42,0.71,2.08,31.35,3.61,13884567715.0,13884567715.0,0.0,0.03,20.56,24.69
1535,603868,飞科电器,41.19,0.02,0.01,15059.0,62840672.0,4.27,42.46,40.7,40.92,41.18,1.06,0.35,28.96,5.9,17942364000.0,17942364000.0,0.05,0.02,17.89,-14.54
1567,603300,海南华铁,5.36,0.0,0.0,395129.0,212547570.0,4.66,5.53,5.28,5.34,5.36,0.61,2.01,16.27,1.75,10562451113.0,10562451113.0,0.19,0.19,21.54,-15.99
1578,601718,际华集团,2.94,0.0,0.0,413319.0,122167844.0,1.7,2.98,2.93,2.95,2.94,0.68,0.94,-219.15,0.76,12911390448.0,12911390448.0,-0.34,-0.34,23.01,4.63
1582,601326,秦港股份,3.41,0.0,0.0,184939.0,63136929.0,1.76,3.44,3.38,3.4,3.41,0.63,0.39,10.67,0.99,19053074920.0,16223276190.0,-0.29,-0.29,-0.58,23.1
1587,601016,节能风电,3.13,0.0,0.0,456016.0,142443164.0,1.28,3.14,3.1,3.12,3.13,0.76,0.77,12.88,1.18,20262722498.0,18653713073.0,0.0,0.0,11.79,7.19
1596,600877,电科芯片,13.24,0.0,0.0,110772.0,147409250.0,2.11,13.46,13.18,13.21,13.24,0.67,1.2,199.45,6.39,15678372656.0,12207007944.0,-0.08,-0.08,30.7,-5.36
1598,600864,哈投股份,6.48,0.0,0.0,258497.0,168333398.0,2.31,6.59,6.44,6.46,6.48,0.66,1.24,38.02,1.05,13482096970.0,13482096970.0,0.15,0.15,37.29,13.88
1608,600821,金开新能,5.58,0.0,0.0,129869.0,72585378.0,1.79,5.64,5.54,5.57,5.58,0.73,0.65,11.2,1.21,11144730068.0,11144730068.0,0.0,-0.18,9.84,-6.22
1610,600808,马钢股份,2.35,0.0,0.0,282627.0,66538638.0,1.28,2.37,2.34,2.35,2.35,0.71,0.47,-5.39,0.72,18205304267.0,14024215287.0,0.0,0.0,27.72,-13.6
1623,600755,厦门国贸,6.63,0.0,0.0,143192.0,95061982.0,1.51,6.69,6.59,6.63,6.63,0.52,0.67,15.14,0.7,14370283323.0,14136210769.0,0.15,0.0,11.8,2.47
1638,600667,太极实业,7.36,0.0,0.0,459194.0,339862702.0,2.04,7.49,7.34,7.41,7.36,0.62,2.18,22.66,1.87,15501559710.0,15501559710.0,0.27,-0.14,44.03,6.2
1675,600329,达仁堂,32.16,0.0,0.0,28918.0,93489400.0,1.87,32.65,32.05,32.25,32.16,0.71,0.51,23.11,3.86,24768290156.0,18198317324.0,-0.06,0.03,15.39,-0.65
1819,002385,大北农,4.45,0.0,0.0,468560.0,210478040.5,2.25,4.54,4.44,4.45,4.45,0.92,1.41,108.12,2.26,19240562411.0,14741426111.0,0.0,0.0,15.58,-25.34
1864,000877,天山股份,6.32,0.0,0.0,111381.0,70081578.71,3.01,6.39,6.2,6.28,6.32,0.81,0.61,-8.99,0.56,44938307506.0,11515928889.0,0.0,0.0,22.01,-3.81
1919,000563,陕国投Ａ,3.74,0.0,0.0,748876.0,281368558.15,2.67,3.8,3.7,3.71,3.74,0.6,1.46,15.35,1.09,19126249139.0,19126249139.0,0.0,0.0,34.05,26.35
1923,000543,皖能电力,7.61,0.0,0.0,172009.0,131406783.04,2.1,7.72,7.56,7.62,7.61,0.48,0.76,8.17,1.12,17250829949.0,17250829949.0,0.0,-0.13,-14.59,25.99
1942,000402,金 融 街,3.76,0.0,0.0,557077.0,209471470.65,2.93,3.82,3.71,3.73,3.76,0.47,1.86,-3.22,0.34,11238376450.0,11235744432.0,0.0,0.27,80.77,3.58
1945,000060,中金岭南,4.76,0.0,0.0,301405.0,143790704.8,1.26,4.8,4.74,4.75,4.76,0.78,0.81,16.69,1.33,17790933665.0,17789568140.0,0.0,0.0,17.53,11.74
1950,000035,中国天楹,4.89,0.0,0.0,206740.0,101216983.0,1.64,4.93,4.85,4.92,4.89,0.61,0.85,25.23,1.12,12228829760.0,11862133081.0,0.0,0.0,19.85,-0.61
1965,600211,西藏药业,36.38,-0.03,-0.01,25059.0,91459682.0,2.01,36.83,36.1,36.24,36.39,0.6,0.78,11.11,3.23,11725972350.0,11725972350.0,0.0,0.06,6.87,1.06
1966,688100,威胜信息,36.0,-0.03,-0.01,12502.0,45175188.0,2.94,36.74,35.68,36.01,36.01,0.68,0.25,31.42,5.64,17700666300.0,17700666300.0,0.11,0.0,0.64,26.36
1969,300298,三诺生物,23.42,-0.04,-0.01,40851.0,96279610.35,3.84,24.1,23.2,23.4,23.43,0.81,0.9,38.82,4.33,13215095083.0,10664196692.0,0.0,-0.09,0.82,-22.45
1982,601811,新华文轩,13.94,-0.07,-0.01,25874.0,36294664.0,2.44,14.19,13.85,13.85,13.95,0.67,0.33,14.47,1.24,17199743540.0,11039140366.0,-0.07,0.0,-2.72,8.15
1986,600619,海立股份,12.96,-0.08,-0.01,601183.0,788406260.0,3.7,13.38,12.9,12.97,12.97,0.51,7.62,459.38,2.28,13910543502.0,10227705382.0,0.0,0.23,159.72,90.59
1989,600894,广日股份,12.3,-0.08,-0.01,62000.0,76315614.0,3.41,12.5,12.08,12.37,12.31,0.58,0.72,14.79,1.24,10748460719.0,10577346809.0,0.08,0.08,35.16,102.97
2001,002737,葵花药业,20.27,-0.1,-0.02,50657.0,103107198.09,2.41,20.5,20.01,20.23,20.29,0.64,0.87,15.13,2.64,11837680000.0,11837680000.0,0.0,0.2,-8.9,-17.2
2003,002373,千方科技,9.92,-0.1,-0.01,222458.0,222164880.46,3.32,10.19,9.86,9.9,9.93,0.87,1.61,746.05,1.25,15675467093.0,13665733730.0,-0.1,-0.2,27.67,-11.11
2016,601519,大智慧,8.22,-0.12,-0.01,274304.0,227372732.0,3.52,8.44,8.15,8.18,8.23,0.58,1.37,-61.41,11.46,16471775232.0,16471775232.0,0.0,0.0,49.45,11.38
2022,000686,东北证券,8.0,-0.12,-0.01,177863.0,143064015.95,2.75,8.17,7.95,7.96,8.01,0.64,0.76,29.65,1.0,18723623320.0,18723623320.0,0.13,0.13,40.11,14.29
2026,832982,锦波生物,218.94,-0.14,-0.3,2103.0,46280409.31,1.27,221.68,218.9,220.0,219.24,0.59,0.46,27.95,14.71,19378773492.0,10047393055.0,0.0,0.02,28.04,9.9
2049,002563,森马服饰,6.13,-0.16,-0.01,82452.0,50659961.0,2.12,6.2,6.07,6.15,6.14,0.55,0.37,16.4,1.44,16514772681.0,13537751544.0,-0.33,-0.33,31.55,12.07
2050,002867,周大生,12.22,-0.16,-0.02,71306.0,87738087.35,2.12,12.44,12.18,12.26,12.24,0.6,0.66,11.75,2.16,13392218958.0,13195111177.0,-0.16,0.0,24.19,-14.13
2056,600908,无锡银行,5.8,-0.17,-0.01,191700.0,110938842.0,1.72,5.83,5.73,5.79,5.81,0.66,0.96,5.41,0.62,12729153831.0,11596013457.0,-0.17,-0.17,8.61,19.59
2057,000930,中粮科技,5.79,-0.17,-0.01,91783.0,53399559.77,1.72,5.87,5.77,5.79,5.8,0.59,0.49,840.8,1.02,10767794398.0,10747579192.0,0.0,0.0,21.13,-12.8
2070,600269,赣粤高速,5.27,-0.19,-0.01,124899.0,66053577.0,1.7,5.34,5.25,5.26,5.28,0.61,0.53,8.01,0.66,12307594964.0,12307594964.0,0.0,-0.19,12.61,33.42
2075,603360,百傲化学,20.65,-0.19,-0.04,86698.0,180277068.0,7.01,21.45,20.0,20.77,20.69,0.72,1.72,30.73,6.15,10416798894.0,10416798894.0,0.83,0.78,68.02,190.03
2080,002222,福晶科技,29.89,-0.2,-0.06,146709.0,443795025.22,2.8,30.68,29.84,29.9,29.95,0.6,3.13,62.75,8.94,14055772500.0,13993054761.0,-0.03,-0.17,46.09,11.74
2081,600612,老凤祥,49.73,-0.2,-0.1,12607.0,63014488.0,1.91,50.55,49.6,49.92,49.83,0.64,0.4,10.99,2.11,26014646404.0,15769861900.0,0.0,0.1,5.23,-25.83
2102,600916,中国黄金,8.7,-0.23,-0.02,120564.0,105128006.0,0.92,8.76,8.68,8.71,8.72,0.55,0.72,14.7,1.98,14616000000.0,14616000000.0,0.12,0.0,1.28,-7.64
2113,002544,普天科技,21.17,-0.24,-0.05,52045.0,110741970.0,3.06,21.67,21.02,21.21,21.22,0.57,0.77,592.04,3.86,14406902451.0,14377002070.0,0.05,0.14,25.86,4.34
2137,601059,信达证券,14.67,-0.27,-0.04,202527.0,299156562.0,2.52,14.98,14.61,14.64,14.71,0.89,2.93,40.3,2.59,47574810000.0,10145772000.0,0.0,0.07,22.76,-18.09
2142,600575,淮河能源,3.61,-0.28,-0.01,175684.0,63636412.0,2.21,3.66,3.58,3.61,3.62,0.45,0.45,12.49,1.22,14029402445.0,14029402445.0,-0.28,0.0,-3.99,57.64
2146,301035,润丰股份,49.83,-0.28,-0.14,5013.0,25088744.0,2.84,50.53,49.11,49.79,49.97,0.55,0.18,30.71,2.13,13987519387.0,13967406653.0,0.22,0.04,35.48,-27.59
2148,000403,派林生物,21.27,-0.28,-0.06,57271.0,122838967.59,2.34,21.7,21.2,21.3,21.33,0.94,0.84,21.49,1.99,15549963400.0,14563870396.0,-0.05,-0.05,-12.14,-21.34
2149,600133,东湖高新,10.63,-0.28,-0.03,243619.0,261810271.0,3.66,10.98,10.59,10.69,10.66,0.6,2.28,38.9,1.33,11334129871.0,11334129871.0,0.09,0.28,47.43,0.09
2154,600997,开滦股份,7.01,-0.28,-0.02,54961.0,38500882.0,1.28,7.05,6.96,7.0,7.03,0.43,0.35,12.88,0.78,11130476956.0,11130476956.0,0.14,0.0,18.21,-3.84
2171,600315,上海家化,16.56,-0.3,-0.05,31259.0,51959766.0,1.57,16.77,16.51,16.61,16.61,0.7,0.47,51.31,1.44,11132062229.0,11132062229.0,0.06,0.0,10.47,-20.84
2173,000839,中信国安,3.29,-0.3,-0.01,687336.0,230390828.25,4.85,3.44,3.28,3.35,3.3,0.68,1.75,64.55,9.39,12896228698.0,12896228698.0,0.0,0.0,50.23,43.67
2174,000553,安道麦A,6.58,-0.3,-0.02,56313.0,37089246.22,1.82,6.64,6.52,6.62,6.6,0.66,0.26,-6.26,0.78,15330161420.0,14325103893.0,0.0,0.15,58.17,-5.19
2192,601975,招商南油,3.09,-0.32,-0.01,641846.0,199223660.0,1.29,3.12,3.08,3.09,3.1,0.72,1.34,6.72,1.42,14837735497.0,14837735497.0,-0.32,0.0,4.04,10.36
2194,000031,大悦城,3.08,-0.32,-0.01,205653.0,63503518.83,2.27,3.13,3.06,3.08,3.09,1.04,0.51,-16.87,1.0,13201845084.0,12328892481.0,0.0,0.0,33.91,3.7
2198,601038,一拖股份,15.21,-0.33,-0.05,40497.0,61922177.0,2.03,15.47,15.16,15.27,15.26,0.64,0.55,11.64,2.3,17090644633.0,11129237233.0,0.13,0.07,5.85,6.74
2199,603444,吉比特,197.7,-0.33,-0.65,13662.0,273488156.0,4.17,203.79,195.51,197.75,198.35,0.96,1.9,16.25,3.01,14242525668.0,14242525668.0,0.0,0.0,17.18,-17.15
2203,300529,健帆生物,29.96,-0.33,-0.1,35341.0,106498503.82,1.93,30.46,29.88,30.05,30.06,0.57,0.69,22.67,7.55,23926214039.0,15354146472.0,-0.2,-0.07,19.27,37.24
2206,600764,中国海防,26.61,-0.34,-0.09,32702.0,87542004.0,2.28,27.06,26.45,26.59,26.7,0.45,0.46,95.14,2.33,18909847961.0,18909847961.0,0.04,-0.04,38.45,7.21
2221,603033,三维股份,14.21,-0.35,-0.05,60492.0,85337388.0,3.72,14.38,13.85,14.34,14.26,0.48,0.6,203.78,4.23,14652834102.0,14388065766.0,-0.14,0.07,51.98,-9.84
2222,603055,台华新材,11.36,-0.35,-0.04,31988.0,36491997.0,2.54,11.55,11.26,11.37,11.4,0.71,0.36,12.26,2.09,10113722266.0,10058739866.0,-0.09,0.09,6.67,-4.38
2224,601827,三峰环境,8.49,-0.35,-0.03,26866.0,22833857.0,1.17,8.55,8.45,8.5,8.52,0.57,0.16,10.58,1.29,14248495320.0,14248495320.0,0.0,0.0,-2.97,16.62
2226,002705,新宝股份,14.09,-0.35,-0.05,42961.0,60743297.52,1.2,14.24,14.07,14.1,14.14,0.54,0.53,10.93,1.43,11439329740.0,11386994168.0,0.0,-0.14,11.3,-0.56
2233,600267,海正药业,8.36,-0.36,-0.03,89314.0,75296871.0,1.79,8.5,8.35,8.39,8.39,0.67,0.75,14.7,1.22,10097824266.0,10016859589.0,-0.24,-0.24,14.21,-10.68
2250,600328,中盐化工,8.12,-0.37,-0.03,110623.0,89998579.0,1.1,8.19,8.1,8.15,8.15,0.57,0.76,15.61,1.0,11950206899.0,11861503678.0,0.0,0.0,10.33,7.55
2254,000998,隆平高科,10.78,-0.37,-0.04,155276.0,169182940.1,2.77,11.07,10.77,10.89,10.82,0.77,1.18,-22.4,3.13,14196939812.0,14176244886.0,-0.09,-0.09,19.12,-23.27
2256,600323,瀚蓝环境,21.44,-0.37,-0.08,29613.0,63621737.0,1.21,21.64,21.38,21.52,21.52,0.39,0.36,9.46,1.33,17481042810.0,17481042810.0,0.0,-0.28,0.37,27.24
2262,001914,招商积余,10.57,-0.38,-0.04,43566.0,46204137.0,1.51,10.7,10.54,10.55,10.61,0.61,0.41,13.56,1.1,11207857854.0,11207822973.0,0.09,0.09,23.19,-10.35
2269,600435,北方导航,10.29,-0.39,-0.04,184972.0,190563080.0,2.13,10.42,10.2,10.26,10.33,0.54,1.23,-157.23,5.93,15461383323.0,15461383323.0,0.1,0.0,26.57,-12.05
2273,603233,大参林,15.24,-0.39,-0.06,52103.0,79929171.0,2.55,15.55,15.16,15.45,15.3,0.64,0.46,15.17,2.6,17356041600.0,17356041600.0,-0.2,0.0,21.92,-37.23
2287,601717,郑煤机,12.25,-0.41,-0.05,223523.0,274110223.0,1.06,12.33,12.2,12.3,12.3,0.59,1.45,5.36,0.99,21871149143.0,18891530193.0,-0.08,-0.08,7.17,3.73
2288,000967,盈峰环境,4.89,-0.41,-0.02,123515.0,60376564.79,2.24,4.95,4.84,4.9,4.91,0.77,0.39,19.24,0.89,15486344121.0,15478971468.0,0.2,0.2,18.69,5.62
2297,600711,ST盛屯,4.74,-0.42,-0.02,288723.0,136998005.0,1.26,4.78,4.72,4.74,4.76,0.48,0.93,6.46,0.96,14649498752.0,14649498752.0,0.0,0.21,26.4,9.98
2316,600850,电科数字,23.16,-0.43,-0.1,86577.0,201906709.0,2.06,23.59,23.11,23.25,23.26,0.59,1.42,39.22,3.47,15804880875.0,14125369090.0,0.04,0.04,44.3,8.73
2319,000539,粤电力Ａ,4.62,-0.43,-0.02,145255.0,67057419.16,1.72,4.65,4.57,4.62,4.64,0.67,0.57,12.4,1.03,24256312015.0,11799002518.0,0.0,0.22,11.06,-5.13
2323,300567,精测电子,68.9,-0.43,-0.3,56937.0,394523801.3,3.82,70.65,68.01,69.0,69.2,0.7,2.82,171.83,5.68,18841864243.0,13921112368.0,-0.09,-0.1,28.19,-21.19
2341,600248,陕建股份,4.38,-0.45,-0.02,226651.0,99485583.0,1.36,4.42,4.36,4.4,4.4,0.6,0.62,4.16,0.67,16502010413.0,16121432213.0,0.0,0.0,28.82,14.66
2346,601568,北元集团,4.34,-0.46,-0.02,128587.0,55867876.0,1.61,4.38,4.31,4.35,4.36,0.85,0.32,53.91,1.48,17239444452.0,17239444452.0,0.23,0.23,13.32,-6.47
2347,000034,神州数码,32.46,-0.46,-0.15,144860.0,474098949.26,2.67,33.24,32.37,32.37,32.61,0.63,2.62,18.24,2.35,21734762047.0,17942172424.0,-0.03,-0.12,32.38,10.18
2349,300458,全志科技,33.74,-0.47,-0.16,152063.0,519191380.36,2.63,34.58,33.69,33.88,33.9,0.66,2.94,106.16,7.08,21371632368.0,17472113209.0,0.09,0.0,56.64,49.69
2352,002061,浙江交科,4.19,-0.48,-0.02,231854.0,97364989.4,1.43,4.23,4.17,4.2,4.21,0.55,0.89,9.74,0.74,10890387801.0,10890387801.0,0.24,0.24,17.7,18.7
2353,000869,张  裕Ａ,22.96,-0.48,-0.11,11971.0,27641890.88,1.78,23.33,22.92,23.05,23.07,0.67,0.26,51.66,1.46,15425076744.0,10448965013.0,0.13,0.04,12.99,-2.88
2357,002936,郑州银行,2.08,-0.48,-0.01,1364339.0,284072976.15,1.44,2.1,2.07,2.07,2.09,0.47,2.04,6.32,0.42,18911550025.0,13937282842.0,0.48,0.0,18.86,3.48
2360,600481,双良节能,6.21,-0.48,-0.03,734574.0,465917300.0,6.25,6.55,6.16,6.24,6.24,0.61,3.93,-6.5,2.17,11616939710.0,11616939710.0,0.0,0.16,65.16,-25.54
2371,600995,南网储能,10.18,-0.49,-0.05,87222.0,88919963.0,1.66,10.29,10.12,10.23,10.23,0.8,0.79,23.35,1.51,32535339095.0,11290654726.0,0.0,0.0,8.88,4.3
2394,600216,浙江医药,15.82,-0.5,-0.08,169943.0,271514886.0,2.89,16.24,15.78,15.93,15.9,0.81,1.77,13.43,1.47,15213109205.0,15213041575.0,0.06,0.13,8.43,49.53
2399,600603,ST广物,9.8,-0.51,-0.05,67705.0,66030769.0,3.45,9.94,9.6,9.85,9.85,0.57,0.55,21.43,1.74,12059391480.0,12059391480.0,0.0,0.1,114.91,25.96
2406,600587,新华医疗,17.49,-0.51,-0.09,47081.0,82942384.0,2.1,17.79,17.42,17.54,17.58,0.54,0.78,12.9,1.4,10610796803.0,10529793145.0,0.0,0.06,10.0,-10.08
2408,600967,内蒙一机,7.73,-0.51,-0.04,105486.0,81536630.0,1.29,7.79,7.69,7.77,7.77,0.88,0.62,27.13,1.14,13154872776.0,13132600868.0,-0.13,0.0,12.85,-3.5
2409,603317,天味食品,13.5,-0.52,-0.07,42258.0,57162166.0,2.06,13.68,13.4,13.57,13.57,0.63,0.4,24.94,3.29,14378631219.0,14361653349.0,-0.22,0.15,38.75,4.73
2412,688520,神州细胞-U,38.41,-0.52,-0.2,15398.0,59957936.0,4.56,39.95,38.19,38.19,38.61,0.62,0.35,85.55,-39.92,17105344775.0,17105344775.0,0.16,0.44,17.75,-28.7
2430,601992,金隅集团,1.86,-0.53,-0.01,399180.0,74519545.0,2.67,1.89,1.84,1.86,1.87,0.61,0.48,-34.12,0.45,19860654309.0,15501534371.0,0.0,0.0,45.31,-1.59
2433,600739,辽宁成大,11.07,-0.54,-0.06,131742.0,146850431.0,2.25,11.29,11.04,11.12,11.13,0.52,0.86,17.85,0.57,16933887663.0,16933887663.0,-0.09,0.18,51.02,-5.22
2440,300601,康泰生物,18.2,-0.55,-0.1,80963.0,148289507.22,2.24,18.56,18.15,18.25,18.3,0.68,0.92,43.42,2.21,20327884650.0,16041110740.0,-0.11,-0.05,32.36,-32.47
2441,002399,海普瑞,10.87,-0.55,-0.06,44748.0,49121451.94,3.39,11.19,10.82,10.9,10.93,1.02,0.36,15.33,1.31,15949509737.0,13557082522.0,-0.09,-0.09,12.64,-7.33
2454,002299,圣农发展,13.92,-0.57,-0.08,58717.0,82089027.21,1.93,14.11,13.84,14.0,14.0,0.69,0.48,33.92,1.67,17308132106.0,17055143150.0,-0.07,0.0,16.29,-17.54
2458,600959,江苏有线,3.46,-0.57,-0.02,353784.0,123410978.0,2.87,3.53,3.43,3.46,3.48,0.68,0.71,58.38,0.77,17302483194.0,17302483194.0,0.0,-0.29,24.91,10.9
