序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4308,688166,博瑞医药,31.6,-1.25,-0.4,65038.0,205475108.0,3.13,32.3,31.3,32.3,32.0,0.69,1.54,56.44,5.86,13349943328.0,13349943328.0,0.64,0.67,15.16,-9.46
4309,600995,南网储能,10.27,-1.25,-0.13,81977.0,84623723.0,1.54,10.42,10.26,10.4,10.4,0.72,0.74,23.55,1.52,32822979617.0,11390473874.0,-0.1,0.1,10.67,5.23
4316,603868,飞科电器,41.63,-1.26,-0.53,8718.0,36512458.0,2.32,42.38,41.4,42.13,42.16,0.69,0.2,29.27,5.97,18134028000.0,18134028000.0,0.22,0.43,19.11,-13.63
4317,301498,乖宝宠物,62.81,-1.26,-0.8,10995.0,69208121.6,1.78,63.69,62.56,63.59,63.61,0.5,0.61,40.06,6.31,25126795045.0,11244366732.0,-0.21,-0.14,36.25,59.46
4322,603337,杰克股份,29.72,-1.26,-0.38,16725.0,49881536.0,2.56,30.27,29.5,30.0,30.1,0.37,0.35,17.39,3.25,14357511805.0,14156432229.0,0.03,-0.13,21.95,42.88
4330,002063,远光软件,6.19,-1.28,-0.08,366862.0,229733640.0,3.51,6.39,6.17,6.27,6.27,0.8,2.09,80.13,3.37,11792544240.0,10887080059.0,0.0,0.16,38.48,0.65
4336,002226,江南化工,5.4,-1.28,-0.07,165071.0,89692404.8,1.46,5.48,5.4,5.45,5.47,0.57,0.62,14.31,1.53,14304183417.0,14303960921.0,-0.18,0.0,30.43,25.29
4339,601975,招商南油,3.08,-1.28,-0.04,734683.0,227144314.0,1.6,3.12,3.07,3.1,3.12,0.85,1.53,6.7,1.41,14789716936.0,14789716936.0,-0.32,0.0,3.01,10.0
4340,600971,恒源煤电,9.24,-1.28,-0.12,71035.0,65880582.0,1.18,9.34,9.23,9.31,9.36,0.61,0.59,8.8,0.88,11088045128.0,11088045128.0,0.0,0.0,0.22,-10.29
4345,300677,英科医疗,26.0,-1.29,-0.34,83910.0,219065383.75,1.63,26.34,25.91,26.22,26.34,0.64,1.79,18.33,1.01,16800829838.0,12194869284.0,0.12,0.19,1.64,11.92
4348,002497,雅化集团,11.46,-1.29,-0.15,185709.0,214104916.01,1.89,11.64,11.42,11.56,11.61,0.44,1.76,64.07,1.27,13208366479.0,12073384341.0,0.17,0.26,40.27,-12.25
4354,600801,华新水泥,12.92,-1.3,-0.17,43119.0,55874816.0,1.53,13.1,12.9,13.08,13.09,0.73,0.32,17.7,0.93,26860623785.0,17368041385.0,-0.08,0.0,17.35,8.57
4355,600511,国药股份,34.18,-1.3,-0.45,72444.0,247704144.0,2.19,34.68,33.92,34.64,34.63,0.83,1.31,13.06,1.55,25788912472.0,18913380772.0,-0.03,0.21,14.31,23.08
4358,002439,启明星辰,16.65,-1.3,-0.22,164827.0,277400876.0,3.38,17.15,16.58,16.88,16.87,0.85,2.28,-72.42,1.77,20285850110.0,12057474972.0,0.0,0.0,31.41,-37.71
4361,002851,麦格米特,40.1,-1.3,-0.53,169159.0,682320313.17,2.54,40.88,39.85,40.45,40.63,0.56,3.85,38.58,3.75,21148734707.0,17608062180.0,0.1,-0.05,84.03,64.48
4363,601677,明泰铝业,12.08,-1.31,-0.16,163868.0,198865416.0,1.39,12.22,12.05,12.22,12.24,0.83,1.37,7.98,0.87,15023944646.0,14405303686.0,0.0,0.17,3.69,7.76
4367,600392,盛和资源,11.23,-1.32,-0.15,255127.0,288583234.0,2.55,11.47,11.18,11.34,11.38,0.49,1.46,158.97,2.24,19684242381.0,19684242381.0,0.27,0.18,49.93,10.86
4374,603236,移远通信,49.23,-1.32,-0.66,46095.0,228409601.0,1.98,50.1,49.11,50.0,49.89,0.78,1.76,27.09,3.38,12881406306.0,12881406306.0,0.0,-0.04,19.72,-7.77
4389,000917,电广传媒,8.08,-1.34,-0.11,868422.0,718147062.66,5.13,8.48,8.06,8.36,8.19,1.07,6.13,140.85,1.11,11453855211.0,11453071653.0,-0.12,0.12,73.02,47.99
4400,002670,国盛金控,11.64,-1.36,-0.16,538791.0,630033685.24,2.8,11.9,11.57,11.65,11.8,1.36,3.32,203.24,2.05,22524385361.0,18895801380.0,0.09,0.0,30.79,24.89
4404,600329,达仁堂,31.9,-1.36,-0.44,30417.0,97620134.0,1.64,32.43,31.9,32.35,32.34,0.78,0.54,22.92,3.83,24568049004.0,18051191624.0,-0.06,-0.16,16.13,-1.45
4405,603027,千禾味业,12.32,-1.36,-0.17,67103.0,83230079.0,1.6,12.51,12.31,12.45,12.49,0.64,0.7,27.01,3.61,12661646980.0,11842508709.0,-0.08,-0.08,-4.2,-21.38
4406,000799,酒鬼酒,58.69,-1.36,-0.81,92792.0,549254210.1,2.1,59.81,58.56,59.1,59.5,0.9,2.86,253.2,4.75,19070081836.0,19070081836.0,0.02,0.14,65.51,-18.66
4410,601038,一拖股份,15.14,-1.37,-0.21,58076.0,88378639.0,1.63,15.35,15.1,15.3,15.35,1.06,0.79,11.59,2.29,17011989464.0,11078017864.0,0.0,0.13,5.51,6.25
4411,603505,金石资源,23.79,-1.37,-0.33,30649.0,73253310.0,2.36,24.35,23.78,24.1,24.12,0.84,0.51,43.1,8.7,14387531423.0,14387531423.0,-0.04,-0.13,6.02,-11.07
4423,002372,伟星新材,12.81,-1.39,-0.18,106141.0,135942577.14,3.0,13.04,12.65,13.02,12.99,0.67,0.72,24.52,4.28,20394006626.0,18841692376.0,0.08,0.23,10.91,-5.6
4425,300456,赛微电子,19.89,-1.39,-0.28,296647.0,597419332.13,3.22,20.45,19.8,20.01,20.17,0.93,5.0,-92.75,2.9,14563719235.0,11804646936.0,0.0,-0.1,38.13,-17.16
4426,603688,石英股份,29.08,-1.39,-0.41,52467.0,154042816.0,2.37,29.68,28.98,29.6,29.49,0.73,0.97,37.76,2.74,15752004644.0,15752004644.0,0.03,0.24,25.89,-46.27
4434,603306,华懋科技,31.01,-1.4,-0.44,173390.0,542661668.0,3.69,31.86,30.7,31.79,31.45,0.81,5.3,38.8,2.97,10146449611.0,10146449611.0,0.06,0.0,90.01,15.24
4436,002544,普天科技,21.12,-1.4,-0.3,84550.0,181264008.0,4.39,21.98,21.04,21.47,21.42,1.09,1.24,590.64,3.85,14372875757.0,14343045996.0,-0.19,0.0,30.37,4.09
4441,300442,润泽科技,31.6,-1.4,-0.45,114282.0,364047529.76,2.78,32.35,31.46,32.05,32.05,0.65,2.06,26.95,5.78,54398820108.0,17514377294.0,0.0,0.32,43.18,27.21
4442,603556,海兴电力,36.45,-1.41,-0.52,23834.0,87339301.0,1.97,37.14,36.41,37.12,36.97,0.52,0.49,16.88,2.59,17812533258.0,17812533258.0,-0.05,0.03,-18.24,30.5
4446,300003,乐普医疗,11.87,-1.41,-0.17,186949.0,223221509.9,1.41,12.02,11.85,12.0,12.04,0.81,1.16,20.86,1.43,22322847810.0,19182348056.0,-0.08,0.0,26.55,-24.35
4447,688366,昊海生科,62.82,-1.41,-0.9,5154.0,32556995.0,1.82,63.81,62.65,63.81,63.72,0.67,0.27,32.37,2.6,14711834332.0,12190337531.0,-0.25,0.0,4.86,-17.6
4448,002468,申通快递,9.77,-1.41,-0.14,145950.0,143995430.38,3.33,10.09,9.76,10.0,9.91,0.72,0.98,17.19,1.59,14955937162.0,14577286069.0,0.0,0.1,14.81,25.74
4450,603005,晶方科技,27.19,-1.41,-0.39,440438.0,1208402160.0,3.26,27.95,27.05,27.59,27.58,0.7,6.75,72.1,4.2,17732548686.0,17732548686.0,0.11,0.0,55.91,24.1
4451,601801,皖新传媒,6.97,-1.41,-0.1,185799.0,131384457.0,3.68,7.21,6.95,7.04,7.07,0.92,0.95,12.61,1.17,13646780722.0,13646780722.0,0.14,0.14,12.06,6.41
4452,300357,我武生物,22.3,-1.41,-0.32,39756.0,89236254.72,1.81,22.67,22.26,22.61,22.62,0.67,0.82,32.16,4.95,11675923200.0,10794631772.0,0.09,0.04,32.03,-22.62
4459,603456,九洲药业,14.55,-1.42,-0.21,103025.0,151136040.0,2.64,14.8,14.41,14.77,14.76,0.63,1.15,15.49,1.52,13025681297.0,13025681297.0,0.0,0.07,18.68,-38.63
4460,603083,剑桥科技,42.25,-1.42,-0.61,277610.0,1181668286.0,5.11,43.86,41.67,42.53,42.86,1.03,10.47,55.98,5.03,11324767782.0,11199512080.0,0.0,0.09,66.6,12.49
4467,688116,天奈科技,41.28,-1.43,-0.6,155644.0,657179559.0,4.78,43.18,41.18,42.44,41.88,0.57,4.52,58.42,5.2,14223547224.0,14223547224.0,-0.46,-0.84,117.49,43.63
4468,000875,吉电股份,5.49,-1.44,-0.08,307717.0,169783248.52,1.8,5.57,5.47,5.56,5.57,0.83,1.1,8.13,1.18,15318242875.0,15316914982.0,-0.18,-0.18,19.87,28.27
4469,300666,江丰电子,71.95,-1.44,-1.05,63314.0,459720845.56,3.21,73.84,71.5,72.87,73.0,0.69,2.87,49.92,4.33,19091111047.0,15865538009.0,0.04,-0.03,52.05,23.24
4474,600872,中炬高新,21.88,-1.44,-0.32,82238.0,181213637.0,2.21,22.32,21.83,22.09,22.2,0.78,1.07,22.31,3.5,17136905499.0,16869216346.0,-0.14,0.18,30.86,-21.01
4475,600611,大众交通,8.2,-1.44,-0.12,947539.0,784130056.0,2.64,8.4,8.18,8.32,8.32,0.48,6.06,65.05,2.01,19385807485.0,12819194185.0,0.0,0.24,-13.41,179.86
4491,688107,安路科技,28.27,-1.46,-0.42,27558.0,78986606.0,3.76,29.23,28.15,28.84,28.69,0.85,0.69,-53.81,8.8,11332011605.0,11332011605.0,0.18,-0.11,50.37,-23.14
4501,600993,马应龙,25.47,-1.47,-0.38,48299.0,123834003.0,1.86,25.91,25.43,25.89,25.85,0.73,1.12,18.0,2.74,10978942604.0,10959919698.0,-0.04,0.04,-5.0,7.11
4502,000039,中集集团,8.04,-1.47,-0.12,231215.0,186813485.49,1.72,8.17,8.03,8.16,8.16,0.99,1.0,17.79,0.93,43355863895.0,18503313414.0,0.0,0.12,11.05,5.37
4506,002984,森麒麟,25.37,-1.48,-0.38,113583.0,289148697.23,2.6,25.99,25.32,25.95,25.75,0.95,1.62,11.35,2.08,26116863574.0,17740024534.0,0.0,0.04,14.95,26.22
4507,000422,湖北宜化,13.35,-1.48,-0.2,183337.0,246217216.84,1.92,13.58,13.32,13.5,13.55,0.59,1.82,14.3,1.95,14456911405.0,13447617082.0,0.07,0.15,17.0,31.66
4512,601311,骆驼股份,8.64,-1.48,-0.13,133764.0,116432437.0,2.51,8.83,8.61,8.77,8.77,0.64,1.14,15.59,1.07,10135982460.0,10135982460.0,0.12,0.0,22.03,11.63
4527,603127,昭衍新药,17.73,-1.5,-0.27,98344.0,176467815.0,4.28,18.47,17.7,18.3,18.0,0.98,1.56,-141.75,1.66,13288233132.0,11178448129.0,-0.06,-0.06,32.81,-24.71
4529,300212,易华录,26.23,-1.5,-0.4,190646.0,508786299.56,4.43,27.36,26.18,26.95,26.63,0.77,2.73,-23.11,6.33,18882778229.0,18313318844.0,-0.08,0.0,89.11,-16.6
4530,603983,丸美股份,28.17,-1.5,-0.43,9144.0,26008128.0,2.73,28.85,28.07,28.42,28.6,0.72,0.23,35.48,3.34,11296170000.0,11296170000.0,0.04,0.11,38.5,14.98
4534,600123,兰花科创,8.5,-1.51,-0.13,148294.0,126740429.0,1.27,8.61,8.5,8.6,8.63,0.69,1.0,13.4,0.78,12623520000.0,12623520000.0,-0.12,-0.23,8.28,-17.4
4536,600211,西藏药业,36.52,-1.51,-0.56,29455.0,108437644.0,1.75,37.15,36.5,37.09,37.08,0.73,0.91,11.15,3.24,11771097038.0,11771097038.0,0.05,0.0,6.13,1.44
4541,000970,中科三环,10.41,-1.51,-0.16,179718.0,189084036.1,2.27,10.63,10.39,10.55,10.57,0.57,1.48,-225.71,1.97,12655705297.0,12655705297.0,0.1,0.1,29.16,1.07
4546,002831,裕同科技,24.62,-1.52,-0.38,37676.0,92859905.56,2.52,25.05,24.42,24.98,25.0,0.74,0.72,15.42,2.04,22909243675.0,12826854357.0,-0.04,0.12,12.16,-7.3
4548,300253,卫宁健康,7.75,-1.52,-0.12,376635.0,296677519.69,3.68,8.03,7.74,7.83,7.87,0.83,2.0,82.19,2.92,16944490206.0,14625459171.0,0.0,0.13,49.9,8.09
4550,600757,长江传媒,8.39,-1.53,-0.13,139491.0,118200212.0,3.05,8.64,8.38,8.5,8.52,0.69,1.15,11.08,1.1,10182525790.0,10181240694.0,0.0,0.0,-2.1,19.01
4556,300455,航天智装,14.12,-1.53,-0.22,157886.0,226121996.2,4.11,14.64,14.05,14.34,14.34,1.11,2.23,275.53,5.6,10134883256.0,10005748796.0,0.0,0.28,37.09,18.36
4557,000682,东方电子,10.91,-1.53,-0.17,143276.0,158170468.87,2.35,11.15,10.89,11.08,11.08,0.59,1.07,26.05,2.99,14627331646.0,14625887708.0,0.09,0.09,7.38,36.89
4569,688375,国博电子,51.29,-1.55,-0.81,16192.0,83540383.0,2.11,52.12,51.02,51.6,52.1,0.81,0.61,74.83,5.09,30569604221.0,13616076626.0,0.25,0.47,36.85,-2.99
4590,688063,派能科技,46.16,-1.58,-0.74,34024.0,158705326.0,2.3,47.18,46.1,46.9,46.9,0.69,1.39,227.3,1.24,11325782934.0,11325782934.0,-0.13,-0.02,17.49,-38.43
4601,688301,奕瑞科技,111.99,-1.59,-1.81,6776.0,76140118.0,1.99,113.52,111.26,113.39,113.8,0.59,0.47,30.74,3.69,15990896882.0,15990896882.0,0.64,0.47,28.05,-51.5
4605,000528,柳    工,11.11,-1.59,-0.18,167955.0,187348885.28,2.21,11.3,11.05,11.26,11.29,0.79,1.16,12.52,1.24,22044376842.0,16063832734.0,0.0,0.18,20.37,69.88
4606,603882,金域医学,31.47,-1.59,-0.51,43337.0,137153950.0,2.28,32.14,31.41,31.98,31.98,0.74,0.94,116.52,1.86,14578737914.0,14480435138.0,0.03,-0.03,21.22,-48.99
4607,601918,新集能源,7.4,-1.6,-0.12,185035.0,137694819.0,1.73,7.53,7.4,7.5,7.52,0.87,0.71,7.88,1.27,19170009320.0,19170009320.0,-0.13,0.0,-10.63,44.53
4609,603039,泛微网络,45.57,-1.6,-0.74,40904.0,186099970.0,5.16,46.89,44.5,46.3,46.31,0.65,1.57,103.3,5.79,11875682037.0,11875682037.0,-0.11,-0.07,70.99,-2.38
4616,688029,南微医学,71.1,-1.61,-1.16,14314.0,102296817.0,1.94,72.31,70.91,72.18,72.26,0.73,0.76,22.21,3.58,13355951704.0,13355951704.0,0.13,0.14,19.6,-25.39
4625,300184,力源信息,10.36,-1.61,-0.17,628239.0,658716874.87,2.94,10.65,10.34,10.55,10.53,0.83,5.99,89.43,3.23,11955563512.0,10859785348.0,0.0,0.0,56.5,74.12
4628,688266,泽璟制药-U,68.58,-1.62,-1.13,24023.0,166444815.0,3.44,70.7,68.3,69.79,69.71,0.78,0.91,-139.07,13.93,18153687396.0,18153687396.0,0.04,0.23,19.73,29.54
4631,002203,海亮股份,9.7,-1.62,-0.16,63327.0,61877825.11,2.33,9.89,9.66,9.86,9.86,0.62,0.33,16.54,1.41,19383701973.0,18720309486.0,0.1,0.21,20.5,-11.66
4635,300618,寒锐钴业,37.42,-1.63,-0.62,66024.0,249457416.0,2.02,38.14,37.37,38.0,38.04,0.68,2.42,51.98,2.17,11585873341.0,10201174943.0,0.08,-0.05,63.84,32.74
4636,002299,圣农发展,13.88,-1.63,-0.23,59456.0,83048756.5,1.77,14.1,13.85,14.1,14.11,0.76,0.49,33.82,1.67,17258396095.0,17006134118.0,0.0,0.07,15.38,-17.77
4649,600633,浙数文化,10.76,-1.65,-0.18,205981.0,225564498.0,4.3,11.17,10.7,10.91,10.94,0.99,1.63,21.52,1.36,13619260427.0,13619260427.0,0.09,0.19,35.86,-0.74
4652,600395,盘江股份,5.36,-1.65,-0.09,171037.0,92313514.0,2.02,5.45,5.34,5.43,5.45,1.35,0.8,245.25,1.04,11505909432.0,11505909432.0,0.0,0.0,0.94,-9.0
4655,300475,香农芯创,28.52,-1.66,-0.48,106102.0,306872232.5,2.86,29.31,28.48,28.91,29.0,0.75,2.41,26.87,4.42,13049775675.0,12555666675.0,0.0,-0.14,13.94,-15.17
4667,000887,中鼎股份,12.36,-1.67,-0.21,163454.0,202990830.64,1.67,12.54,12.33,12.51,12.57,0.82,1.24,11.6,1.27,16271813273.0,16245620715.0,0.0,-0.16,15.19,1.56
4678,600764,中国海防,26.84,-1.68,-0.46,35494.0,96394158.0,3.22,27.69,26.81,27.3,27.3,0.59,0.5,95.96,2.35,19073292720.0,19073292720.0,-0.07,-0.11,42.39,8.14
4683,603565,中谷物流,8.73,-1.69,-0.15,125887.0,110480971.0,4.73,9.05,8.63,9.05,8.88,1.01,0.6,12.4,1.78,18333550889.0,18333550889.0,0.0,0.23,7.51,16.25
4690,300595,欧普康视,18.5,-1.7,-0.32,65450.0,122185053.68,2.39,18.89,18.44,18.83,18.82,0.83,0.98,23.81,3.56,16588536932.0,12367153060.0,0.0,0.11,34.06,-17.26
4692,601869,长飞光纤,28.3,-1.7,-0.49,23628.0,67298104.0,2.01,28.79,28.21,28.72,28.79,0.48,0.58,28.08,1.85,21448714556.0,11499374286.0,0.0,0.18,26.62,5.01
4696,300496,中科创达,53.48,-1.71,-0.93,91375.0,494301063.8,2.65,54.82,53.38,54.38,54.41,0.71,2.49,121.41,2.56,24601442776.0,19629194967.0,-0.02,0.0,66.19,-32.89
4704,688520,神州细胞-U,38.38,-1.72,-0.67,17533.0,67649419.0,2.64,39.35,38.32,39.35,39.05,0.84,0.39,85.49,-39.89,17091984703.0,17091984703.0,0.05,0.13,15.19,-28.75
4705,000681,视觉中国,14.84,-1.72,-0.26,710246.0,1078914851.82,5.43,15.6,14.78,15.12,15.1,1.78,10.51,95.45,2.97,10396569150.0,10032193088.0,0.07,0.0,40.0,1.16
4706,300779,惠城环保,85.01,-1.72,-1.49,22027.0,188784679.6,3.42,87.58,84.62,86.5,86.5,0.8,1.47,287.75,12.64,16665591457.0,12705973405.0,-0.22,-0.27,98.34,131.32
4715,603317,天味食品,13.61,-1.73,-0.24,35515.0,48576993.0,1.88,13.83,13.57,13.78,13.85,0.61,0.33,25.14,3.32,14495790436.0,14478674228.0,0.22,0.15,40.89,5.59
4723,300573,兴齐眼药,80.78,-1.74,-1.43,36693.0,298806215.44,2.68,82.87,80.67,82.2,82.21,0.66,2.72,36.52,8.58,14156634173.0,10890210458.0,0.0,0.04,-18.84,-36.69
4728,600422,昆药集团,14.64,-1.74,-0.26,65031.0,95806892.0,2.21,14.94,14.61,14.85,14.9,0.68,0.86,21.46,2.0,11082125082.0,11082125082.0,0.0,0.07,5.25,-29.14
4732,300724,捷佳伟创,69.15,-1.75,-1.23,82666.0,577473753.75,2.27,70.69,69.09,70.36,70.38,0.72,2.88,8.93,2.32,24076082459.0,19870192270.0,0.03,0.03,61.0,-5.03
4734,002410,广联达,12.35,-1.75,-0.22,332953.0,415481091.58,3.34,12.72,12.3,12.56,12.57,0.84,2.1,71.75,3.39,20401512624.0,19616359052.0,0.0,0.16,33.08,-27.65
4736,002841,视源股份,37.56,-1.75,-0.67,40224.0,152445240.28,2.96,38.59,37.46,38.06,38.23,0.78,0.77,21.07,2.07,26142381430.0,19582051845.0,0.0,0.16,23.59,-16.37
4760,600331,宏达股份,7.73,-1.78,-0.14,193492.0,150834140.0,2.41,7.91,7.72,7.88,7.87,0.65,0.95,553.23,41.69,15707360000.0,15707360000.0,0.0,-0.26,42.62,50.68
4764,000951,中国重汽,15.93,-1.79,-0.29,93698.0,150264209.22,2.03,16.24,15.91,16.23,16.22,0.47,0.8,15.03,1.27,18715668905.0,18715668905.0,0.06,0.0,16.36,26.33
4766,603712,七一二,18.66,-1.79,-0.34,352138.0,663608714.0,3.37,19.22,18.58,18.72,19.0,1.18,4.56,-396.48,3.13,14405520000.0,14405520000.0,0.0,0.0,19.01,-40.67
4770,300054,鼎龙股份,26.82,-1.79,-0.49,108330.0,293030598.47,2.23,27.34,26.73,27.2,27.31,0.74,1.49,50.15,5.8,25164739091.0,19529639259.0,0.04,0.07,42.66,10.83
4778,688200,华峰测控,111.3,-1.81,-2.05,12328.0,138719375.0,3.17,114.6,111.01,114.0,113.35,0.84,0.91,53.06,4.39,15074408225.0,15074408225.0,-0.11,-0.16,35.29,-8.78
4784,688567,孚能科技,11.9,-1.82,-0.22,95609.0,114604685.0,2.72,12.18,11.85,12.05,12.12,0.73,0.78,-35.9,1.44,14543036232.0,14543036232.0,-0.08,0.0,36.78,-27.04
4795,300457,赢合科技,21.47,-1.83,-0.4,116865.0,254526978.82,3.66,22.23,21.43,21.88,21.87,0.63,1.84,21.08,2.12,13938172916.0,13607214841.0,0.05,-0.05,58.68,17.52
4800,300568,星源材质,11.73,-1.84,-0.22,436901.0,518502518.67,3.18,12.09,11.71,11.95,11.95,0.68,3.6,33.82,1.6,15752885258.0,14238356150.0,0.0,-0.09,65.91,-22.83
4803,603517,绝味食品,19.18,-1.84,-0.36,118419.0,230490900.0,5.02,20.0,19.02,19.54,19.54,0.73,1.91,20.34,1.78,11890166257.0,11890166257.0,0.1,0.1,58.64,-26.4
4805,300294,博雅生物,30.8,-1.85,-0.58,40875.0,126863392.0,2.29,31.44,30.72,31.34,31.38,0.58,0.81,28.22,2.05,15530861130.0,15530861130.0,0.0,0.13,-5.87,-7.28
4806,600258,首旅酒店,14.33,-1.85,-0.27,81442.0,118284912.0,3.36,14.79,14.3,14.49,14.6,0.68,0.73,16.59,1.38,16000922796.0,16000922796.0,0.14,0.0,27.72,-6.95
4811,603393,新天然气,31.74,-1.86,-0.6,68675.0,219372100.0,2.13,32.31,31.62,32.24,32.34,0.74,1.63,11.44,1.72,13455262919.0,13410827173.0,0.03,0.16,-2.61,6.98
4815,300529,健帆生物,30.07,-1.86,-0.57,36786.0,111193400.58,2.22,30.68,30.0,30.64,30.64,0.72,0.72,22.75,7.57,24014060619.0,15410520174.0,-0.13,-0.27,22.73,37.75
4825,600420,国药现代,12.0,-1.88,-0.23,155379.0,187566821.0,2.04,12.22,11.97,12.22,12.23,1.05,1.16,12.65,1.23,16094072304.0,16094072304.0,0.08,0.08,2.92,25.13
4828,603638,艾迪精密,16.13,-1.89,-0.31,24474.0,39735749.0,2.31,16.47,16.09,16.4,16.44,0.81,0.29,36.14,4.16,13522345631.0,13522345631.0,0.06,0.19,10.78,0.0
4831,601858,中国科传,22.84,-1.89,-0.44,114442.0,265665810.0,3.99,23.76,22.83,23.47,23.28,0.8,1.45,62.13,3.5,18055020000.0,18055020000.0,-0.04,-0.09,43.74,-6.43
4855,002992,宝明科技,63.74,-1.92,-1.25,20342.0,130540229.0,3.94,65.61,63.05,65.0,64.99,0.66,1.29,-118.48,15.75,11603427513.0,10020177223.0,-0.02,0.25,52.89,-18.28
4859,603613,国联股份,25.45,-1.93,-0.5,112346.0,289725012.0,4.01,26.44,25.4,26.0,25.95,0.69,1.56,12.28,2.45,18337687341.0,18337687341.0,0.04,0.04,39.99,16.74
4863,603305,旭升集团,13.21,-1.93,-0.26,254236.0,335776226.0,6.31,13.8,12.95,13.8,13.47,0.6,2.72,28.63,1.95,12327769265.0,12327769265.0,0.08,-0.08,52.01,-32.26
4880,002176,江特电机,8.49,-1.96,-0.17,527803.0,450681910.11,2.77,8.69,8.45,8.59,8.66,0.46,3.09,-132.13,3.88,14486704183.0,14484102295.0,-0.12,-0.12,31.63,-37.11
4884,600206,有研新材,20.43,-1.97,-0.41,2588550.0,5606543859.0,12.09,22.8,20.28,21.68,20.84,0.95,30.58,113.2,4.45,17295084573.0,17295084573.0,0.05,-0.34,136.73,66.78
4887,688050,爱博医疗,88.5,-1.97,-1.78,21415.0,191996732.0,4.01,91.72,88.1,90.28,90.28,0.91,1.13,39.61,7.2,16774690728.0,16774690728.0,0.19,0.2,20.41,-7.15
4896,601963,重庆银行,8.88,-1.99,-0.18,189731.0,167811411.0,3.97,9.06,8.7,9.06,9.06,1.94,1.01,5.23,0.59,30854163813.0,16658175292.0,0.11,0.11,24.37,35.57
4897,002145,中核钛白,4.44,-1.99,-0.09,381088.0,170919679.05,2.65,4.55,4.43,4.52,4.53,0.73,1.0,28.79,1.44,17187356839.0,16927792223.0,0.0,0.23,34.55,0.23
4901,601900,南方传媒,14.28,-1.99,-0.29,140495.0,204026851.0,3.91,14.8,14.23,14.51,14.57,0.49,1.57,18.13,1.6,12793117362.0,12793117362.0,0.0,0.07,27.27,14.7
4911,000969,安泰科技,11.76,-2.0,-0.24,685116.0,822918814.77,5.5,12.4,11.74,12.06,12.0,0.54,6.68,27.26,2.26,12357268021.0,12065764069.0,-0.08,-0.08,48.48,31.99
4916,600640,国脉文化,13.21,-2.0,-0.27,136494.0,184111339.0,5.19,13.88,13.18,13.44,13.48,1.11,1.72,593.71,2.65,10511143367.0,10511143367.0,0.15,0.0,44.21,15.17
4917,688475,萤石网络,31.3,-2.0,-0.64,23277.0,73638062.0,2.44,32.0,31.22,31.94,31.94,0.83,0.58,49.33,4.59,24648750000.0,12669457500.0,0.13,0.19,23.13,-1.29
4921,300236,上海新阳,38.6,-2.01,-0.79,45331.0,176686190.85,2.64,39.47,38.43,39.47,39.39,0.83,1.63,69.92,2.72,12096522117.0,10746962476.0,0.08,0.16,37.17,10.22
4925,603327,福蓉科技,13.13,-2.01,-0.27,88305.0,117043356.0,2.24,13.41,13.11,13.28,13.4,0.73,1.15,53.17,4.84,10084832904.0,10084832904.0,0.0,0.0,17.23,10.8
4926,002906,华阳集团,30.1,-2.02,-0.62,43991.0,133567919.63,2.64,30.85,30.04,30.73,30.72,0.78,0.84,25.5,2.52,15797282496.0,15791579810.0,0.07,0.07,31.44,-13.75
4929,600428,中远海特,6.78,-2.02,-0.14,282155.0,192503056.0,2.6,6.94,6.76,6.93,6.92,0.76,1.31,9.08,1.2,14554292227.0,14554292227.0,0.15,0.15,24.4,32.68
4944,603283,赛腾股份,78.56,-2.04,-1.64,84723.0,686188231.0,6.35,82.86,77.77,80.79,80.2,0.94,4.34,24.84,5.46,15736836587.0,15319329467.0,0.04,0.18,36.65,8.27
4948,300188,国投智能,14.82,-2.05,-0.31,181725.0,273491219.88,4.1,15.36,14.74,15.12,15.13,0.78,2.32,-39.5,3.44,12737453734.0,11588432621.0,-0.2,-0.27,48.2,-7.49
4954,688005,容百科技,36.15,-2.06,-0.76,76485.0,279569674.0,3.52,37.28,35.98,37.0,36.91,0.6,2.42,112.51,2.06,17461522173.0,11403619877.0,0.22,0.28,80.3,-8.48
4955,300390,天华新能,26.59,-2.06,-0.56,169940.0,455859465.12,2.43,27.16,26.5,27.0,27.15,0.58,2.53,17.94,1.85,22089663453.0,17876999968.0,-0.08,0.04,66.5,9.2
4968,603730,岱美股份,8.97,-2.07,-0.19,50437.0,45467819.0,2.18,9.16,8.96,9.15,9.16,0.8,0.31,17.85,3.26,14825222657.0,14825222657.0,0.0,0.11,3.7,-17.25
4970,601717,郑煤机,12.25,-2.08,-0.26,267761.0,329468075.0,2.08,12.47,12.21,12.45,12.51,0.87,1.74,5.36,0.99,21871149143.0,18891530193.0,-0.16,0.0,8.31,3.73
4971,301050,雷电微力,52.73,-2.08,-1.12,72291.0,385646331.14,2.99,54.19,52.58,53.6,53.85,0.96,3.46,25.9,4.44,12907869927.0,11019267622.0,0.09,0.13,73.74,28.27
4976,600750,江中药业,20.19,-2.09,-0.43,78915.0,159855039.0,2.38,20.61,20.12,20.55,20.62,1.31,1.26,15.02,3.42,12702109604.0,12630340473.0,0.05,0.05,-0.54,2.59
