序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3267,300144,宋城演艺,9.35,-0.32,-0.03,361771.0,343256135.44,3.2,9.65,9.35,9.38,9.38,1.08,1.54,18.25,3.04,24521968614.0,22025949425.0,-0.11,-0.11,23.51,-4.3
3274,601106,中国一重,3.09,-0.32,-0.01,320280.0,99486912.0,1.61,3.13,3.08,3.1,3.1,0.79,0.47,-86.86,2.4,21190549244.0,21190549244.0,0.0,0.32,37.33,7.29
3281,600885,宏发股份,33.47,-0.33,-0.11,156514.0,523487063.0,3.1,33.96,32.92,33.72,33.58,1.43,1.5,20.62,3.96,34898361235.0,34898361235.0,0.03,0.0,32.08,23.05
3287,600183,生益科技,21.06,-0.33,-0.07,134895.0,283669328.0,1.75,21.25,20.88,21.1,21.13,0.7,0.57,27.96,3.57,51163116194.0,49940396855.0,0.05,0.19,19.05,17.92
3290,600131,国网信通,20.73,-0.34,-0.07,189465.0,395464890.0,3.41,21.17,20.46,20.78,20.8,1.53,1.58,62.71,3.9,24912464982.0,24791113739.0,0.1,0.0,25.33,38.76
3297,688223,晶科能源,8.72,-0.34,-0.03,366398.0,320733656.0,1.94,8.87,8.7,8.79,8.75,0.79,1.18,53.86,2.71,87245357028.0,27107423588.0,0.11,0.0,26.01,0.93
3298,002074,国轩高科,23.14,-0.34,-0.08,323817.0,758429276.13,3.66,23.95,23.1,23.25,23.22,0.64,2.42,75.82,1.66,41686632157.0,30995184302.0,-0.04,0.0,27.99,8.13
3300,600497,驰宏锌锗,5.78,-0.34,-0.02,877006.0,511950800.0,2.76,5.93,5.77,5.83,5.8,1.19,1.72,14.97,1.78,29427665263.0,29427665263.0,-0.17,-0.17,13.33,17.72
3314,601991,大唐发电,2.8,-0.36,-0.01,623348.0,174917561.0,1.07,2.82,2.79,2.8,2.81,0.77,0.5,8.77,1.68,51818789411.0,34709049497.0,-0.36,-0.36,4.09,16.18
3323,002460,赣锋锂业,40.99,-0.36,-0.15,403528.0,1661781588.79,3.23,41.84,40.51,40.7,41.14,0.61,3.34,-96.84,1.88,82683707261.0,49545506418.0,0.0,0.05,57.41,-2.4
3328,601155,新城控股,13.34,-0.37,-0.05,176096.0,238027504.0,2.99,13.71,13.31,13.48,13.39,0.76,0.78,15.52,0.49,30090008899.0,30090008899.0,0.0,0.0,44.53,16.91
3342,601598,中国外运,5.18,-0.38,-0.02,226382.0,117884968.0,1.73,5.25,5.16,5.23,5.2,0.68,0.43,10.03,0.98,37784043413.0,27225649413.0,0.0,0.19,20.47,4.65
3347,601665,齐鲁银行,5.14,-0.39,-0.02,177761.0,91620536.0,1.74,5.2,5.11,5.14,5.16,0.62,0.37,5.41,0.67,24851783265.0,24851783265.0,-0.19,-0.39,8.21,39.3
3349,600516,方大炭素,5.11,-0.39,-0.02,206494.0,105746923.0,1.75,5.16,5.07,5.12,5.13,0.78,0.51,60.13,1.21,20572708580.0,20572708580.0,-0.2,0.0,19.95,-1.92
3353,600061,国投资本,7.6,-0.39,-0.03,315284.0,240519661.0,1.44,7.69,7.58,7.63,7.63,0.77,0.49,17.6,0.96,48832388338.0,48832388338.0,0.13,0.13,35.47,14.63
3361,603650,彤程新材,34.79,-0.4,-0.14,99588.0,348795092.0,3.81,35.68,34.35,34.73,34.93,1.02,1.67,35.64,6.33,20841984607.0,20722688166.0,0.0,0.2,35.32,7.18
3362,000519,中兵红箭,14.85,-0.4,-0.06,258536.0,388739192.7,3.02,15.25,14.8,14.84,14.91,0.62,1.86,-257.62,2.0,20679500883.0,20679500883.0,0.0,0.0,32.24,6.15
3367,002739,万达电影,12.26,-0.41,-0.05,269912.0,335009387.12,4.55,12.77,12.21,12.38,12.31,1.04,1.28,118.79,3.28,26719061611.0,25806410439.0,0.08,0.25,30.7,-5.84
3369,600039,四川路桥,7.31,-0.41,-0.03,244161.0,179106920.0,2.18,7.44,7.28,7.31,7.34,0.75,0.36,10.01,1.4,63686648415.0,48977638638.0,0.0,0.14,27.13,5.33
3370,603885,吉祥航空,14.6,-0.41,-0.06,199276.0,293444928.0,4.77,15.15,14.45,14.58,14.66,0.79,0.91,18.95,3.46,32105476913.0,32105476913.0,-0.14,0.14,44.55,23.31
3396,600363,联创光电,44.16,-0.43,-0.19,156724.0,697833366.0,3.49,45.35,43.8,44.36,44.35,0.68,3.44,44.94,4.72,20102769120.0,20102769120.0,0.05,0.14,84.23,30.19
3412,600079,人福医药,22.53,-0.44,-0.1,92718.0,209661964.0,2.3,22.9,22.38,22.64,22.63,0.52,0.6,17.35,2.06,36774050991.0,34767817688.0,-0.09,0.22,12.48,-7.09
3428,601611,中国核建,8.62,-0.46,-0.04,142494.0,123182123.0,1.5,8.72,8.59,8.63,8.66,0.5,0.47,13.38,1.29,25959432717.0,25959432717.0,0.12,0.0,11.66,26.02
3429,603298,杭叉集团,17.23,-0.46,-0.08,71991.0,124651139.0,1.16,17.4,17.2,17.31,17.31,0.92,0.55,10.76,2.32,22568061604.0,22568061604.0,-0.06,-0.12,7.09,-1.03
3433,600298,安琪酵母,34.25,-0.46,-0.16,46521.0,159567784.0,1.51,34.58,34.06,34.45,34.41,0.61,0.54,23.41,2.85,29751080256.0,29266483856.0,0.15,0.12,13.41,-1.24
3434,600299,安迪苏,10.7,-0.47,-0.05,60506.0,65084012.0,2.05,10.88,10.66,10.8,10.75,0.95,0.23,21.45,1.81,28696343621.0,28696343621.0,-0.09,-0.19,0.75,34.76
3436,601000,唐山港,4.25,-0.47,-0.02,242375.0,103235708.0,0.94,4.28,4.24,4.26,4.27,0.65,0.41,11.95,1.23,25185196610.0,25185196610.0,-0.23,0.0,-15.0,28.79
3439,002156,通富微电,29.63,-0.47,-0.14,1171532.0,3500410041.59,3.73,30.41,29.3,29.79,29.77,1.0,7.72,61.04,3.11,44966396503.0,44961251549.0,0.0,-0.17,57.27,28.21
3442,300142,沃森生物,14.73,-0.47,-0.07,164521.0,243124069.05,1.35,14.87,14.67,14.78,14.8,0.88,1.06,68.92,2.46,23558404009.0,22967143753.0,0.0,0.14,44.27,-37.32
3443,300957,贝泰妮,48.39,-0.47,-0.23,27842.0,135589663.0,1.6,49.08,48.3,48.61,48.62,0.74,0.66,37.07,3.47,20498004000.0,20498004000.0,0.0,0.04,22.51,-28.39
3445,600663,陆家嘴,10.38,-0.48,-0.05,42530.0,44383066.0,1.92,10.52,10.32,10.41,10.43,0.89,0.14,37.17,2.13,52264895188.0,30449329747.0,-0.1,0.39,34.11,20.14
3448,000728,国元证券,8.3,-0.48,-0.04,545672.0,456504678.03,2.28,8.47,8.28,8.32,8.34,1.04,1.25,17.3,1.02,36219356495.0,36219356495.0,0.24,0.12,35.18,24.25
3451,688778,厦钨新能,47.6,-0.48,-0.23,45809.0,220245591.0,3.78,49.28,47.47,47.52,47.83,0.7,1.09,40.88,2.32,20028699648.0,20028699648.0,-0.17,0.08,79.08,22.24
3453,600282,南钢股份,4.13,-0.48,-0.02,190369.0,78856617.0,1.45,4.17,4.11,4.15,4.15,0.65,0.31,10.89,0.99,25461825875.0,25461825875.0,-0.24,-0.24,0.98,23.28
3457,600007,中国国贸,22.58,-0.48,-0.11,24528.0,55494192.0,1.19,22.78,22.51,22.66,22.69,0.66,0.24,16.75,2.42,22744439618.0,22744439618.0,0.09,0.18,6.66,24.89
3458,600968,海油发展,4.1,-0.49,-0.02,257381.0,105494762.0,1.46,4.13,4.07,4.12,4.12,0.61,0.25,11.63,1.59,41676927216.0,41676927216.0,0.0,0.0,1.99,49.64
3459,600873,梅花生物,10.06,-0.49,-0.05,255895.0,259121882.0,2.47,10.27,10.02,10.09,10.11,0.57,0.9,10.79,2.02,28699054825.0,28699054825.0,-0.1,0.0,5.12,12.4
3462,601997,贵阳银行,6.02,-0.5,-0.03,280339.0,169248634.0,0.99,6.07,6.01,6.03,6.05,0.66,0.77,4.16,0.37,22010312418.0,22010312418.0,-0.17,0.0,15.55,24.12
3485,600021,上海电力,9.44,-0.53,-0.05,244708.0,231852570.0,1.26,9.52,9.4,9.48,9.49,0.73,0.94,8.11,1.33,26590060009.0,24706030020.0,0.0,0.11,12.38,14.29
3487,300604,长川科技,45.19,-0.53,-0.24,211498.0,963386604.86,4.16,46.58,44.69,45.4,45.43,0.82,4.49,59.44,8.59,28324346455.0,21269333771.0,-0.02,0.0,57.18,19.27
3488,600380,健康元,11.29,-0.53,-0.06,104980.0,118824744.0,1.06,11.37,11.25,11.35,11.35,0.59,0.56,14.28,1.46,21159722742.0,21159722742.0,0.0,0.09,14.39,-7.84
3498,002007,华兰生物,16.62,-0.54,-0.09,64510.0,107726353.14,1.02,16.78,16.61,16.73,16.71,0.51,0.41,24.68,2.6,30394338990.0,26161905629.0,-0.06,0.0,11.32,-23.87
3501,600517,国网英大,5.52,-0.54,-0.03,168227.0,93379905.0,1.26,5.59,5.52,5.53,5.55,0.85,0.29,16.3,1.48,31565765307.0,31565765307.0,-0.18,0.0,40.46,18.2
3506,688099,晶晨股份,67.67,-0.54,-0.37,59405.0,403262803.0,2.35,68.66,67.06,67.55,68.04,0.95,1.42,35.79,4.6,28335784457.0,28335784457.0,0.39,0.37,30.99,8.05
3538,601990,南京证券,8.83,-0.56,-0.05,308545.0,272825221.0,1.46,8.91,8.78,8.88,8.88,0.81,0.84,35.07,1.87,32550567930.0,32315935519.0,0.11,0.23,21.12,11.77
3543,300474,景嘉微,83.87,-0.57,-0.48,125065.0,1062385831.57,4.14,86.66,83.17,83.78,84.35,0.97,3.83,1376.96,6.04,43832074233.0,27413036311.0,-0.01,0.02,57.86,18.81
3545,601928,凤凰传媒,10.37,-0.58,-0.06,137595.0,144025280.0,2.21,10.6,10.37,10.46,10.43,1.05,0.54,14.73,1.38,26390613000.0,26390613000.0,-0.1,-0.19,-4.78,24.79
3547,601298,青岛港,8.56,-0.58,-0.05,98905.0,84768823.0,1.86,8.64,8.48,8.63,8.61,0.87,0.18,10.6,1.31,55563816000.0,46156162000.0,0.12,0.12,-12.11,45.33
3555,600352,浙江龙盛,10.19,-0.59,-0.06,166249.0,169914759.0,1.46,10.29,10.14,10.28,10.25,0.7,0.51,18.37,0.97,33151451653.0,33151451653.0,0.0,0.2,15.66,28.18
3558,601607,上海医药,21.82,-0.59,-0.13,147797.0,323822312.0,1.64,22.13,21.77,22.0,21.95,0.58,0.76,14.95,1.14,80837851766.0,42177588164.0,0.05,0.09,13.41,34.36
3571,000997,新 大 陆,19.61,-0.61,-0.12,165842.0,332109417.63,5.07,20.56,19.56,19.75,19.73,0.87,1.62,18.54,2.89,20238754195.0,20126659454.0,0.0,0.1,65.07,2.89
3636,603156,养元饮品,20.8,-0.67,-0.14,18865.0,39322249.0,1.58,21.04,20.71,20.97,20.94,0.63,0.15,16.06,2.67,26322266880.0,26322266880.0,-0.24,-0.1,10.23,5.8
3652,000932,华菱钢铁,4.36,-0.68,-0.03,402944.0,176368935.76,2.05,4.42,4.33,4.38,4.39,0.69,0.58,12.76,0.56,30121637696.0,30121263102.0,-0.23,0.0,9.0,-11.38
3668,601696,中银证券,11.28,-0.7,-0.08,302861.0,343564737.0,2.11,11.49,11.25,11.38,11.36,0.86,1.09,35.58,1.76,31335840000.0,31335840000.0,0.09,0.18,31.62,10.16
3677,601198,东兴证券,11.16,-0.71,-0.08,443249.0,496563334.0,1.51,11.3,11.13,11.25,11.24,0.76,1.37,28.69,1.31,36074092003.0,36074092003.0,0.09,0.18,40.73,38.29
3686,603589,口子窖,40.01,-0.72,-0.29,61844.0,248280624.0,1.69,40.59,39.91,40.18,40.3,0.79,1.03,13.74,2.36,24006000000.0,23930760075.0,-0.07,0.03,13.66,-8.65
3692,600642,申能股份,8.17,-0.73,-0.06,126723.0,103780426.0,1.09,8.24,8.15,8.2,8.23,0.56,0.26,9.14,1.14,39984753503.0,39861760934.0,-0.12,0.25,1.11,35.71
3713,603806,福斯特,17.31,-0.75,-0.13,205371.0,357620748.0,2.58,17.67,17.22,17.27,17.44,0.87,0.79,26.92,2.85,45157217598.0,45157217598.0,0.0,0.17,17.92,0.93
3725,002244,滨江集团,9.24,-0.75,-0.07,219719.0,204014044.9,2.79,9.43,9.17,9.29,9.31,0.75,0.82,13.2,1.08,28749741544.0,24784948558.0,0.11,0.43,19.53,28.69
3733,002120,韵达股份,7.83,-0.76,-0.06,251599.0,198490225.85,2.03,7.98,7.82,7.97,7.89,0.84,0.89,12.09,1.15,22700694423.0,22042415259.0,0.0,0.13,25.08,7.41
3748,688318,财富趋势,166.21,-0.77,-1.29,47514.0,798886382.0,4.08,172.36,165.52,167.02,167.5,0.94,2.6,158.35,8.76,30406869601.0,30406869601.0,0.07,0.19,102.08,85.65
3758,300661,圣邦股份,86.64,-0.78,-0.68,30576.0,265773045.85,2.18,87.96,86.06,87.45,87.32,0.75,0.68,107.65,9.53,40892400484.0,39207644443.0,-0.01,-0.08,31.29,-2.55
3760,600109,国金证券,8.89,-0.78,-0.07,345204.0,308367969.0,1.56,9.0,8.86,8.98,8.96,0.81,1.08,27.7,1.0,33004654044.0,28444061481.0,0.11,0.34,21.78,-0.56
3761,688120,华海清科,186.6,-0.78,-1.47,23304.0,438188543.0,2.72,190.92,185.8,188.0,188.07,0.77,1.37,45.97,7.17,44172865034.0,31716890892.0,0.05,0.05,49.18,48.57
3788,688617,惠泰医疗,352.15,-0.81,-2.87,4336.0,153564052.0,2.93,361.39,351.0,355.92,355.02,0.75,0.45,48.7,14.36,34297213993.0,34297213993.0,0.0,-0.52,3.08,32.11
3799,600100,同方股份,7.32,-0.81,-0.06,509605.0,376259004.0,2.17,7.46,7.3,7.38,7.38,0.76,1.52,246.36,1.62,24524179259.0,24524179259.0,0.14,0.14,58.1,-0.41
3806,000723,美锦能源,4.83,-0.82,-0.04,399152.0,194050914.34,1.03,4.88,4.83,4.86,4.87,0.55,0.93,-24.0,1.44,20958095954.0,20788093864.0,-0.21,-0.21,24.81,-27.48
3815,601236,红塔证券,8.35,-0.83,-0.07,303129.0,253782912.0,1.43,8.44,8.32,8.42,8.42,1.1,0.64,45.31,1.66,39385177646.0,39385177646.0,0.12,0.0,30.47,11.63
3818,000800,一汽解放,8.34,-0.83,-0.07,113855.0,95406986.86,1.19,8.43,8.33,8.38,8.41,0.63,0.25,84.67,1.57,41052575608.0,38551775117.0,0.0,0.12,8.59,-0.12
3819,601168,西部矿业,16.65,-0.83,-0.14,184507.0,307310427.0,1.49,16.77,16.52,16.77,16.79,0.77,0.77,10.89,2.35,39676950000.0,39676950000.0,0.12,0.12,7.49,20.92
3841,000983,山西焦煤,8.13,-0.85,-0.07,259772.0,211584295.98,0.98,8.19,8.11,8.18,8.2,0.72,0.56,12.16,1.26,46154831610.0,37724935991.0,0.0,0.12,6.14,-10.46
3843,600398,海澜之家,5.8,-0.85,-0.05,323337.0,188298436.0,1.54,5.88,5.79,5.85,5.85,0.78,0.67,10.95,1.66,27856067717.0,27856067717.0,-0.17,0.17,5.65,-12.52
3850,688561,奇安信-U,29.86,-0.86,-0.26,52731.0,159939322.0,3.62,30.85,29.76,30.06,30.12,0.65,0.77,-13.05,2.27,20459247177.0,20459247177.0,0.2,0.2,39.47,-25.52
3851,002340,格林美,6.89,-0.86,-0.06,772610.0,533926206.84,1.73,6.98,6.86,6.95,6.95,0.55,1.52,29.34,1.84,35354598828.0,35069805838.0,0.0,0.0,21.09,28.07
3859,600733,北汽蓝谷,9.1,-0.87,-0.08,2292241.0,2113534658.0,4.03,9.43,9.06,9.09,9.18,0.71,4.71,-8.47,28.23,50718878838.0,44325389481.0,0.0,0.33,34.02,48.45
3868,002444,巨星科技,28.03,-0.88,-0.25,117777.0,334844549.15,2.93,28.73,27.9,28.28,28.28,0.9,1.02,13.06,2.08,33706130836.0,32262511276.0,0.14,0.11,17.43,26.43
3870,002056,横店东磁,13.41,-0.89,-0.12,133726.0,180134518.31,1.92,13.61,13.35,13.53,13.53,0.82,0.82,17.66,2.37,21814208912.0,21792027901.0,0.07,0.07,13.74,1.98
3873,000750,国海证券,4.46,-0.89,-0.04,1187611.0,533080307.86,2.0,4.54,4.45,4.5,4.5,0.74,2.05,115.98,1.31,28482338167.0,25851069737.0,0.0,0.0,55.94,27.79
3874,003022,联泓新科,15.59,-0.89,-0.14,48212.0,75681361.58,1.84,15.85,15.56,15.67,15.73,0.75,0.36,87.57,2.9,20821505120.0,20821505120.0,-0.06,0.0,27.68,-14.48
3879,300751,迈为股份,122.98,-0.89,-1.11,23310.0,289297403.65,3.16,125.98,122.06,124.09,124.09,0.75,1.21,33.98,4.61,34361227638.0,23778479259.0,-0.02,-0.02,54.71,-3.85
3887,300866,安克创新,81.13,-0.9,-0.74,36517.0,301298950.26,3.77,83.98,80.89,82.24,81.87,0.98,1.23,21.97,5.21,43113356257.0,24047082577.0,0.01,0.16,47.29,22.89
3891,000630,铜陵有色,3.26,-0.91,-0.03,1243152.0,407921702.1,1.22,3.3,3.26,3.27,3.29,0.86,1.18,11.46,1.25,41704920507.0,34316227867.0,0.0,-0.31,6.54,1.88
3893,601099,太平洋,4.34,-0.91,-0.04,2212008.0,965579544.0,1.83,4.41,4.33,4.39,4.38,0.77,3.25,162.82,3.08,29582813046.0,29582813046.0,0.23,0.0,40.91,17.3
3905,002252,上海莱士,7.51,-0.92,-0.07,292886.0,220775161.87,1.45,7.6,7.49,7.58,7.58,0.83,0.44,20.34,1.6,49851266126.0,49827269986.0,-0.13,0.0,2.6,-5.3
3914,002185,华天科技,11.7,-0.93,-0.11,732737.0,865466939.68,2.46,11.95,11.66,11.83,11.81,0.88,2.29,78.76,2.28,37492470382.0,37483755578.0,0.0,0.17,53.34,37.65
3916,600095,湘财股份,7.44,-0.93,-0.07,221221.0,165336022.0,1.46,7.54,7.43,7.49,7.51,0.69,0.77,109.57,1.8,21272356808.0,21272356808.0,-0.13,0.0,26.32,-0.53
3929,600998,九州通,5.28,-0.94,-0.05,228384.0,120422763.0,2.06,5.33,5.22,5.32,5.33,0.78,0.45,11.77,1.08,26624242836.0,26624242836.0,-0.19,-0.19,16.04,0.76
3943,600637,东方明珠,8.35,-0.95,-0.08,646307.0,549448281.0,4.15,8.69,8.34,8.6,8.43,1.57,1.92,29.29,0.94,28071863472.0,28071863472.0,-0.24,-0.12,39.4,13.76
3947,000878,云南铜业,12.5,-0.95,-0.12,216374.0,271450770.98,1.19,12.63,12.48,12.57,12.62,0.83,1.08,12.34,1.69,25045353875.0,25044862075.0,0.0,0.08,14.16,18.37
3949,600026,中远海能,12.46,-0.95,-0.12,162938.0,203172256.0,1.19,12.58,12.43,12.58,12.58,0.76,0.47,13.05,1.65,59443873882.0,43295713882.0,0.0,0.08,-16.82,4.79
3953,000807,云铝股份,13.48,-0.96,-0.13,271380.0,366787809.63,2.06,13.64,13.36,13.59,13.61,0.96,0.78,9.18,1.67,46748065819.0,46747287269.0,-0.15,-0.3,14.43,14.63
3960,000738,航发控制,21.69,-0.96,-0.21,70349.0,153540679.48,2.92,22.25,21.61,21.87,21.9,0.66,0.53,34.02,2.33,28526340982.0,28526340982.0,0.14,0.18,16.55,9.93
3962,600871,石化油服,2.06,-0.96,-0.02,684603.0,141770146.0,1.44,2.09,2.06,2.07,2.08,0.86,0.5,43.36,4.33,39097588788.0,27952919815.0,-0.48,0.0,10.16,12.57
3963,002262,恩华药业,26.75,-0.96,-0.26,35418.0,94981832.4,1.81,27.09,26.6,27.09,27.01,0.43,0.4,19.99,3.81,27182729186.0,23587950713.0,0.26,0.41,3.32,-0.19
3966,603129,春风动力,145.6,-0.97,-1.42,10800.0,157473225.0,2.75,147.75,143.7,146.99,147.02,0.69,0.71,15.29,3.81,22048479253.0,22048479253.0,0.01,-0.01,8.93,45.37
3969,600521,华海药业,17.4,-0.97,-0.17,72041.0,126169764.0,1.88,17.69,17.36,17.68,17.57,0.48,0.49,18.56,2.98,25521544900.0,25521544900.0,0.06,0.06,2.84,20.25
3972,600256,广汇能源,7.15,-0.97,-0.07,538540.0,387003358.0,1.52,7.24,7.13,7.21,7.22,0.89,0.82,17.58,1.78,46945149244.0,46945149244.0,-0.14,-0.28,25.22,11.02
3976,600236,桂冠电力,6.11,-0.97,-0.06,117123.0,71868772.0,1.13,6.18,6.11,6.16,6.17,0.77,0.15,16.69,2.84,48161328370.0,48161328370.0,-0.16,-0.16,-6.57,14.42
3978,300450,先导智能,23.36,-0.97,-0.23,670130.0,1604348922.51,5.17,24.5,23.28,23.53,23.59,0.82,4.3,45.09,3.06,36585568474.0,36426560949.0,-0.04,0.09,52.88,-7.52
3984,600460,士兰微,27.18,-0.98,-0.27,458419.0,1257140242.0,2.95,27.87,27.06,27.47,27.45,0.94,2.75,1174.66,3.75,45229472747.0,45229472747.0,0.0,0.0,52.18,19.05
3989,603198,迎驾贡酒,61.3,-0.99,-0.61,23659.0,145496191.0,1.47,61.99,61.08,61.9,61.91,0.67,0.3,18.33,5.3,49040000000.0,49040000000.0,-0.03,-0.1,26.13,-5.68
4003,002423,中粮资本,14.9,-1.0,-0.15,446680.0,673761525.49,2.92,15.32,14.88,15.15,15.05,0.77,1.94,20.16,1.57,34331173068.0,34331173068.0,0.0,0.0,97.09,127.48
4018,688249,晶合集成,25.53,-1.01,-0.26,337156.0,864656220.0,2.71,25.99,25.29,25.82,25.79,0.84,2.87,137.71,2.45,51216630558.0,30041942941.0,0.12,0.27,76.43,48.0
4021,600219,南山铝业,3.92,-1.01,-0.04,762043.0,299344032.0,1.77,3.97,3.9,3.97,3.96,0.85,0.65,9.86,0.92,45897527164.0,45897527164.0,0.26,0.26,7.99,43.07
4023,601877,正泰电器,22.47,-1.01,-0.23,77747.0,175359498.0,1.63,22.79,22.42,22.6,22.7,0.66,0.36,10.35,1.16,48287332891.0,48287332891.0,-0.09,-0.04,31.48,7.2
4035,002271,东方雨虹,13.49,-1.03,-0.14,237544.0,322042698.86,1.61,13.68,13.46,13.64,13.63,0.74,1.23,19.3,1.26,32865896473.0,26065691265.0,-0.07,0.0,39.36,-25.06
4036,300251,光线传媒,8.67,-1.03,-0.09,562134.0,497227116.66,5.48,9.13,8.65,8.74,8.76,1.17,2.02,41.39,2.86,25434385105.0,24165226479.0,-0.12,0.12,28.25,7.3
4062,002281,光迅科技,41.65,-1.05,-0.44,218484.0,914632559.6,2.66,42.44,41.32,42.1,42.09,0.74,2.83,53.47,3.74,33078511301.0,32196547144.0,0.07,0.02,48.8,47.38
4072,601966,玲珑轮胎,18.8,-1.05,-0.2,94943.0,179316344.0,1.11,19.0,18.79,18.98,19.0,0.65,0.65,12.05,1.26,27513850440.0,27513850440.0,0.0,-0.05,20.44,0.27
4074,300017,网宿科技,9.4,-1.05,-0.1,1142805.0,1092891752.87,4.53,9.78,9.35,9.52,9.5,1.08,5.01,40.11,2.39,22945288958.0,21462268367.0,0.0,0.0,38.64,23.68
4086,688568,中科星图,58.62,-1.06,-0.63,125037.0,739454076.0,3.36,60.15,58.16,59.25,59.25,0.81,2.3,163.97,8.84,31849766017.0,31849766017.0,-0.02,-0.12,123.74,78.72
4090,601808,中海油服,14.81,-1.07,-0.16,50257.0,74623813.0,1.27,14.96,14.77,14.95,14.97,0.72,0.17,21.68,1.64,70667277520.0,43844531080.0,-0.07,-0.07,3.13,2.78
4098,300763,锦浪科技,67.14,-1.08,-0.73,61439.0,417969403.75,2.96,69.1,67.09,67.61,67.87,0.82,1.91,30.07,3.21,26818904814.0,21587833380.0,-0.03,0.01,25.52,-3.67
4099,000062,深圳华强,26.6,-1.08,-0.29,216245.0,582829335.92,2.64,27.29,26.58,27.15,26.89,0.72,2.07,78.37,4.02,27821187965.0,27781581736.0,-0.11,-0.08,29.5,140.29
4106,600588,用友网络,12.78,-1.08,-0.14,421140.0,542213559.0,2.55,13.05,12.72,12.89,12.92,0.7,1.23,-22.5,5.0,43669226887.0,43669226887.0,0.08,0.31,57.2,-28.16
4121,000408,藏格矿业,28.07,-1.09,-0.31,44191.0,124655030.84,2.08,28.52,27.93,28.49,28.38,0.61,0.28,17.81,3.36,44362812499.0,44362349344.0,0.0,-0.04,19.8,15.61
4127,000960,锡业股份,14.43,-1.1,-0.16,150801.0,218230465.25,1.03,14.55,14.4,14.5,14.59,0.8,0.92,13.88,1.27,23748922167.0,23748922167.0,0.0,0.07,4.41,2.63
4135,601117,中国化学,8.07,-1.1,-0.09,328766.0,266671052.0,1.35,8.17,8.06,8.15,8.16,0.55,0.54,9.63,0.82,49300199435.0,48981516749.0,-0.12,-0.12,17.47,30.58
4140,603606,东方电缆,56.37,-1.11,-0.63,65544.0,372900863.0,4.02,58.17,55.88,56.98,57.0,0.79,0.95,31.19,5.61,38766515294.0,38766515294.0,-0.12,-0.09,26.99,33.26
4153,000598,兴蓉环境,7.09,-1.12,-0.08,248836.0,175973164.96,2.79,7.18,6.98,7.16,7.17,1.3,0.84,9.76,1.19,21159642172.0,21091372562.0,0.14,0.14,-3.67,28.44
4159,603658,安图生物,45.93,-1.12,-0.52,26181.0,121622559.0,2.71,47.08,45.82,46.44,46.45,0.92,0.45,20.93,3.18,26685851122.0,26685851122.0,0.0,0.11,16.16,-17.92
4166,600895,张江高科,28.09,-1.13,-0.32,515805.0,1463707316.0,3.45,28.88,27.9,28.45,28.41,0.95,3.33,63.85,3.46,43502689460.0,43502689460.0,0.0,0.0,73.5,47.38
4179,600062,华润双鹤,20.87,-1.14,-0.24,116697.0,244017842.0,1.61,21.09,20.75,21.07,21.11,0.82,1.14,11.64,2.13,21690591454.0,21438078186.0,-0.19,-0.14,2.56,14.42
4183,600737,中粮糖业,9.54,-1.14,-0.11,159794.0,152891326.0,0.93,9.62,9.53,9.6,9.65,0.72,0.75,13.17,1.85,20404612095.0,20404612095.0,-0.1,0.0,19.4,28.74
4186,600848,上海临港,10.38,-1.14,-0.12,58528.0,61019498.0,1.9,10.55,10.35,10.5,10.5,0.76,0.24,31.75,1.4,26183415102.0,24848809394.0,0.0,0.0,18.76,5.38
4202,600879,航天电子,9.42,-1.15,-0.11,534192.0,507941143.0,3.04,9.67,9.38,9.5,9.53,0.8,1.65,41.49,1.5,31079399726.0,30418810668.0,0.21,0.32,32.3,22.98
4210,601456,国联证券,11.91,-1.16,-0.14,243789.0,291852187.0,1.83,12.1,11.88,12.05,12.05,0.68,1.02,63.9,1.84,33726418431.0,28454576031.0,0.17,0.17,26.97,11.31
4214,300628,亿联网络,37.32,-1.17,-0.44,46501.0,174386950.73,2.15,38.02,37.21,37.9,37.76,0.65,0.64,17.13,5.69,47165583339.0,26984729932.0,0.05,0.08,17.62,33.05
4215,600863,内蒙华电,4.24,-1.17,-0.05,398857.0,169758599.0,1.4,4.29,4.23,4.28,4.29,0.72,0.61,8.41,1.66,27674004319.0,27674004319.0,0.0,0.24,-1.17,13.98
4222,002821,凯莱英,81.65,-1.17,-0.97,23942.0,196030078.41,3.06,83.83,81.3,82.63,82.62,0.78,0.73,31.7,1.81,30024183110.0,26834520798.0,0.12,0.18,35.41,-28.57
4254,835185,贝特瑞,24.66,-1.2,-0.3,67618.0,170460860.59,4.05,25.61,24.6,25.17,24.96,0.75,0.62,30.76,2.32,27537213810.0,27109691602.0,0.0,-0.04,52.41,9.55
4263,300373,扬杰科技,44.83,-1.21,-0.55,83626.0,378605862.36,2.51,45.83,44.69,45.38,45.38,0.87,1.54,27.3,2.89,24358281291.0,24304488564.0,-0.07,0.09,31.58,25.08
4268,300339,润和软件,60.04,-1.22,-0.74,715540.0,4339838725.24,3.69,61.9,59.66,61.08,60.78,0.85,9.2,324.02,13.92,47816506894.0,46692307487.0,0.02,-0.08,193.59,131.1
